"","FIRMS_19_lat","FIRMS_19_lng","FIRMS_19_cf","FIRMS_19_aq","dist_between","no","postal_code","LGA","ato_flag"
"22431",-34.04737,150.54683,"h","6/12/2019",13.98268834,16577,2570,"Wollondilly","Y"
"22432",-34.04737,150.54683,"h","6/12/2019",14.61161809,16694,2570,"Wollondilly","Y"
"22433",-34.04737,150.54683,"h","6/12/2019",4.286546397,16813,2570,"Wollondilly","Y"
"22434",-34.04737,150.54683,"h","6/12/2019",10.42422395,16904,2570,"Wollondilly","Y"
"22435",-34.04737,150.54683,"h","6/12/2019",14.89304601,17334,2570,"Wollondilly","Y"
"22436",-34.04737,150.54683,"h","6/12/2019",5.232384747,17465,2570,"Wollondilly","Y"
"22437",-34.04737,150.54683,"h","6/12/2019",14.21882535,18131,2570,"Wollondilly","Y"
"22438",-34.04737,150.54683,"h","6/12/2019",13.69955966,18364,2570,"Wollondilly","Y"
"22439",-34.04737,150.54683,"h","6/12/2019",4.253766883,18542,2570,"Wollondilly","Y"
"22440",-34.04737,150.54683,"h","6/12/2019",5.584132321,19117,2570,"Wollondilly","Y"
"22441",-34.04737,150.54683,"h","6/12/2019",4.70262581,20425,2570,"Wollondilly","Y"
"22442",-34.04737,150.54683,"h","6/12/2019",13.68838358,20805,2570,"Wollondilly","Y"
"22443",-34.04737,150.54683,"h","6/12/2019",4.701918081,22842,2570,"Wollondilly","Y"
"22444",-34.04737,150.54683,"h","6/12/2019",11.35919052,23459,2570,"Wollondilly","Y"
"22445",-34.04737,150.54683,"h","6/12/2019",10.21950755,23884,2570,"Wollondilly","Y"
"22446",-34.04737,150.54683,"h","6/12/2019",13.77215937,24373,2570,"Wollondilly","Y"
"22447",-34.04737,150.54683,"h","6/12/2019",13.51206853,26997,2570,"Wollondilly","Y"
"22448",-34.04737,150.54683,"h","6/12/2019",14.82311712,27025,2570,"Wollondilly","Y"
"22449",-34.04737,150.54683,"h","6/12/2019",13.74678394,27372,2570,"Wollondilly","Y"
"22450",-34.04737,150.54683,"h","6/12/2019",13.95007208,27798,2570,"Wollondilly","Y"
"22451",-34.04737,150.54683,"h","6/12/2019",6.440157234,28375,2570,"Wollondilly","Y"
"22452",-34.04737,150.54683,"h","6/12/2019",11.89109103,28499,2570,"Wollondilly","Y"
"22453",-34.04115,150.54431,"h","6/12/2019",14.22321811,2517,2570,"Wollondilly","Y"
"22454",-34.04115,150.54431,"h","6/12/2019",8.762115297,3472,2570,"Wollondilly","Y"
"22455",-34.04115,150.54431,"h","6/12/2019",13.82614503,5098,2570,"Wollondilly","Y"
"22456",-34.04115,150.54431,"h","6/12/2019",14.09508275,5525,2570,"Wollondilly","Y"
"22457",-34.04115,150.54431,"h","6/12/2019",12.42771767,6557,2570,"Wollondilly","Y"
"22458",-34.04115,150.54431,"h","6/12/2019",14.47042435,6944,2570,"Wollondilly","Y"
"22459",-34.04115,150.54431,"h","6/12/2019",14.46554591,7080,2570,"Wollondilly","Y"
"22460",-34.04115,150.54431,"h","6/12/2019",14.0041328,8208,2570,"Wollondilly","Y"
"22461",-34.04115,150.54431,"h","6/12/2019",11.01179821,10077,2752,"Wollondilly","Y"
"22462",-34.04115,150.54431,"h","6/12/2019",14.04511553,10395,2570,"Wollondilly","Y"
"22463",-34.04115,150.54431,"h","6/12/2019",13.96462901,10396,2570,"Wollondilly","Y"
"22464",-34.04115,150.54431,"h","6/12/2019",12.30418154,10596,2570,"Wollondilly","Y"
"22465",-34.04115,150.54431,"h","6/12/2019",13.96462901,10807,2570,"Wollondilly","Y"
"22466",-34.04115,150.54431,"h","6/12/2019",11.11385236,10853,2570,"Wollondilly","Y"
"22467",-34.04115,150.54431,"h","6/12/2019",13.96462901,10997,2570,"Wollondilly","Y"
"22468",-34.04115,150.54431,"h","6/12/2019",14.40445648,11164,2570,"Wollondilly","Y"
"22469",-34.04115,150.54431,"h","6/12/2019",14.62089486,11786,2570,"Wollondilly","Y"
"22470",-34.04115,150.54431,"h","6/12/2019",5.356779468,12214,2570,"Wollondilly","Y"
"22471",-34.04115,150.54431,"h","6/12/2019",4.99267814,12215,2570,"Wollondilly","Y"
"22472",-34.04115,150.54431,"h","6/12/2019",4.980945215,12216,2570,"Wollondilly","Y"
"22473",-34.04115,150.54431,"h","6/12/2019",1.017258325,13530,2570,"Wollondilly","Y"
"22474",-34.04115,150.54431,"h","6/12/2019",5.170626128,14557,2570,"Wollondilly","Y"
"22475",-34.04115,150.54431,"h","6/12/2019",6.286200004,14561,2570,"Wollondilly","Y"
"22476",-34.04115,150.54431,"h","6/12/2019",14.59914877,14869,2570,"Wollondilly","Y"
"22477",-34.04115,150.54431,"h","6/12/2019",11.05166925,16068,2570,"Wollondilly","Y"
"22478",-34.04115,150.54431,"h","6/12/2019",14.25499197,16487,2570,"Wollondilly","Y"
"22479",-34.04115,150.54431,"h","6/12/2019",14.27536889,16577,2570,"Wollondilly","Y"
"22480",-34.04115,150.54431,"h","6/12/2019",14.79876806,16694,2570,"Wollondilly","Y"
"22481",-34.04115,150.54431,"h","6/12/2019",5.010927589,16813,2570,"Wollondilly","Y"
"22482",-34.04115,150.54431,"h","6/12/2019",10.66438109,16904,2570,"Wollondilly","Y"
"22483",-34.04115,150.54431,"h","6/12/2019",5.613930617,17465,2570,"Wollondilly","Y"
"22484",-34.04115,150.54431,"h","6/12/2019",14.42038362,18131,2570,"Wollondilly","Y"
"22485",-34.04115,150.54431,"h","6/12/2019",14.08037813,18364,2570,"Wollondilly","Y"
"22486",-34.04115,150.54431,"h","6/12/2019",4.674909762,18542,2570,"Wollondilly","Y"
"22487",-34.04115,150.54431,"h","6/12/2019",6.061695762,19117,2570,"Wollondilly","Y"
"22488",-34.04115,150.54431,"h","6/12/2019",5.429241732,20425,2570,"Wollondilly","Y"
"22489",-34.04115,150.54431,"h","6/12/2019",14.1034576,20805,2570,"Wollondilly","Y"
"22490",-34.04115,150.54431,"h","6/12/2019",5.107317979,22842,2570,"Wollondilly","Y"
"22491",-34.04115,150.54431,"h","6/12/2019",11.42434125,23459,2570,"Wollondilly","Y"
"22492",-34.04115,150.54431,"h","6/12/2019",10.51332653,23884,2570,"Wollondilly","Y"
"22493",-34.04115,150.54431,"h","6/12/2019",14.09978411,24373,2570,"Wollondilly","Y"
"22494",-34.04115,150.54431,"h","6/12/2019",13.8272773,26997,2570,"Wollondilly","Y"
"22495",-34.04115,150.54431,"h","6/12/2019",14.94081842,27025,2570,"Wollondilly","Y"
"22496",-34.04115,150.54431,"h","6/12/2019",14.09887921,27372,2570,"Wollondilly","Y"
"22497",-34.04115,150.54431,"h","6/12/2019",14.27089801,27798,2570,"Wollondilly","Y"
"22498",-34.04115,150.54431,"h","6/12/2019",6.020479345,28375,2570,"Wollondilly","Y"
"22499",-34.04115,150.54431,"h","6/12/2019",11.95373608,28499,2570,"Wollondilly","Y"
"22500",-34.13405,150.38759,"h","6/12/2019",13.83654146,14557,2570,"Wollondilly","Y"
"22501",-34.13405,150.38759,"h","6/12/2019",12.53446685,17465,2570,"Wollondilly","Y"
"22502",-34.13405,150.38759,"h","6/12/2019",13.54236784,18542,2570,"Wollondilly","Y"
"22503",-34.13405,150.38759,"h","6/12/2019",13.0906407,22842,2570,"Wollondilly","Y"
"22504",-34.13828,150.3726,"h","6/12/2019",13.97790318,17465,2570,"Wollondilly","Y"
"22505",-34.13828,150.3726,"h","6/12/2019",14.98417266,18542,2570,"Wollondilly","Y"
"22506",-34.13828,150.3726,"h","6/12/2019",14.53367355,22842,2570,"Wollondilly","Y"
"22507",-34.13492,150.38834,"h","6/12/2019",13.81177564,14557,2570,"Wollondilly","Y"
"22508",-34.13492,150.38834,"h","6/12/2019",12.51894917,17465,2570,"Wollondilly","Y"
"22509",-34.13492,150.38834,"h","6/12/2019",13.52766065,18542,2570,"Wollondilly","Y"
"22510",-34.13492,150.38834,"h","6/12/2019",13.07529164,22842,2570,"Wollondilly","Y"
"22511",-34.13646,150.38301,"h","6/12/2019",14.33040454,14557,2570,"Wollondilly","Y"
"22512",-34.13646,150.38301,"h","6/12/2019",13.03291159,17465,2570,"Wollondilly","Y"
"22513",-34.13646,150.38301,"h","6/12/2019",14.0410806,18542,2570,"Wollondilly","Y"
"22514",-34.13646,150.38301,"h","6/12/2019",13.58914646,22842,2570,"Wollondilly","Y"
"22515",-34.13328,150.39401,"h","6/12/2019",13.26010977,14557,2570,"Wollondilly","Y"
"22516",-34.13328,150.39401,"h","6/12/2019",11.97269166,17465,2570,"Wollondilly","Y"
"22517",-34.13328,150.39401,"h","6/12/2019",12.98198071,18542,2570,"Wollondilly","Y"
"22518",-34.13328,150.39401,"h","6/12/2019",12.52913202,22842,2570,"Wollondilly","Y"
"22519",-34.14467,150.3784,"h","6/12/2019",13.84955546,17465,2570,"Wollondilly","Y"
"22520",-34.14467,150.3784,"h","6/12/2019",14.86067154,18542,2570,"Wollondilly","Y"
"22521",-34.14467,150.3784,"h","6/12/2019",14.40609973,22842,2570,"Wollondilly","Y"
"22522",-34.14306,150.38397,"h","6/12/2019",14.5603977,14557,2570,"Wollondilly","Y"
"22523",-34.14306,150.38397,"h","6/12/2019",13.31673711,17465,2570,"Wollondilly","Y"
"22524",-34.14306,150.38397,"h","6/12/2019",14.32819604,18542,2570,"Wollondilly","Y"
"22525",-34.14306,150.38397,"h","6/12/2019",13.87322744,22842,2570,"Wollondilly","Y"
"22526",-34.15039,150.3824,"h","6/12/2019",13.87396684,17465,2570,"Wollondilly","Y"
"22527",-34.15039,150.3824,"h","6/12/2019",14.88623552,18542,2570,"Wollondilly","Y"
"22528",-34.15039,150.3824,"h","6/12/2019",14.42950883,22842,2570,"Wollondilly","Y"
"22529",-34.1524,150.37544,"h","6/12/2019",14.53315344,17465,2570,"Wollondilly","Y"
"22530",-34.15786,150.38034,"h","6/12/2019",14.50294135,17465,2570,"Wollondilly","Y"
"22531",-34.14124,150.3903,"h","6/12/2019",13.94809692,14557,2570,"Wollondilly","Y"
"22532",-34.14124,150.3903,"h","6/12/2019",12.71288308,17465,2570,"Wollondilly","Y"
"22533",-34.14124,150.3903,"h","6/12/2019",13.72468473,18542,2570,"Wollondilly","Y"
"22534",-34.14124,150.3903,"h","6/12/2019",13.26925945,22842,2570,"Wollondilly","Y"
"22535",-34.14387,150.40509,"h","6/12/2019",14.66949377,3472,2570,"Wollondilly","Y"
"22536",-34.14387,150.40509,"h","6/12/2019",12.89173834,14557,2570,"Wollondilly","Y"
"22537",-34.14387,150.40509,"h","6/12/2019",11.74290832,17465,2570,"Wollondilly","Y"
"22538",-34.14387,150.40509,"h","6/12/2019",12.75400968,18542,2570,"Wollondilly","Y"
"22539",-34.14387,150.40509,"h","6/12/2019",12.29634636,22842,2570,"Wollondilly","Y"
"22540",-34.14631,150.39661,"h","6/12/2019",13.70351802,14557,2570,"Wollondilly","Y"
"22541",-34.14631,150.39661,"h","6/12/2019",12.53624895,17465,2570,"Wollondilly","Y"
"22542",-34.14631,150.39661,"h","6/12/2019",13.5480765,18542,2570,"Wollondilly","Y"
"22543",-34.14631,150.39661,"h","6/12/2019",13.09069296,22842,2570,"Wollondilly","Y"
"22544",-34.1369,150.40536,"h","6/12/2019",14.51654503,3472,2570,"Wollondilly","Y"
"22545",-34.1369,150.40536,"h","6/12/2019",12.49282325,14557,2570,"Wollondilly","Y"
"22546",-34.1369,150.40536,"h","6/12/2019",11.28150847,17465,2570,"Wollondilly","Y"
"22547",-34.1369,150.40536,"h","6/12/2019",12.29377521,18542,2570,"Wollondilly","Y"
"22548",-34.1369,150.40536,"h","6/12/2019",11.83729208,22842,2570,"Wollondilly","Y"
"22549",-34.05256,150.45598,"h","6/12/2019",12.18063621,3472,2570,"Wollondilly","Y"
"22550",-34.05256,150.45598,"h","6/12/2019",11.12249943,12214,2570,"Wollondilly","Y"
"22551",-34.05256,150.45598,"h","6/12/2019",10.93058137,12215,2570,"Wollondilly","Y"
"22552",-34.05256,150.45598,"h","6/12/2019",10.92677517,12216,2570,"Wollondilly","Y"
"22553",-34.05256,150.45598,"h","6/12/2019",8.832900048,13530,2570,"Wollondilly","Y"
"22554",-34.05256,150.45598,"h","6/12/2019",7.350408157,14557,2570,"Wollondilly","Y"
"22555",-34.05256,150.45598,"h","6/12/2019",14.44244754,14561,2570,"Wollondilly","Y"
"22556",-34.05256,150.45598,"h","6/12/2019",10.7946176,16813,2570,"Wollondilly","Y"
"22557",-34.05256,150.45598,"h","6/12/2019",5.775830752,17465,2570,"Wollondilly","Y"
"22558",-34.05256,150.45598,"h","6/12/2019",6.23628013,18542,2570,"Wollondilly","Y"
"22559",-34.05256,150.45598,"h","6/12/2019",13.70323545,19117,2570,"Wollondilly","Y"
"22560",-34.05256,150.45598,"h","6/12/2019",10.98969283,20425,2570,"Wollondilly","Y"
"22561",-34.05256,150.45598,"h","6/12/2019",6.040644072,22842,2570,"Wollondilly","Y"
"22562",-34.05256,150.45598,"h","6/12/2019",13.34489221,28375,2570,"Wollondilly","Y"
"22563",-34.05526,150.47076,"h","6/12/2019",10.92811983,3472,2570,"Wollondilly","Y"
"22564",-34.05526,150.47076,"h","6/12/2019",9.73539776,12214,2570,"Wollondilly","Y"
"22565",-34.05526,150.47076,"h","6/12/2019",9.539279583,12215,2570,"Wollondilly","Y"
"22566",-34.05526,150.47076,"h","6/12/2019",9.535333962,12216,2570,"Wollondilly","Y"
"22567",-34.05526,150.47076,"h","6/12/2019",7.498570612,13530,2570,"Wollondilly","Y"
"22568",-34.05526,150.47076,"h","6/12/2019",6.028529007,14557,2570,"Wollondilly","Y"
"22569",-34.05526,150.47076,"h","6/12/2019",13.21179839,14561,2570,"Wollondilly","Y"
"22570",-34.05526,150.47076,"h","6/12/2019",9.405217806,16813,2570,"Wollondilly","Y"
"22571",-34.05526,150.47076,"h","6/12/2019",4.507032179,17465,2570,"Wollondilly","Y"
"22572",-34.05526,150.47076,"h","6/12/2019",4.885970308,18542,2570,"Wollondilly","Y"
"22573",-34.05526,150.47076,"h","6/12/2019",12.31898175,19117,2570,"Wollondilly","Y"
"22574",-34.05526,150.47076,"h","6/12/2019",9.606452536,20425,2570,"Wollondilly","Y"
"22575",-34.05526,150.47076,"h","6/12/2019",4.721800834,22842,2570,"Wollondilly","Y"
"22576",-34.05526,150.47076,"h","6/12/2019",12.28861142,28375,2570,"Wollondilly","Y"
"22577",-34.05786,150.48586,"h","6/12/2019",9.701254042,3472,2570,"Wollondilly","Y"
"22578",-34.05786,150.48586,"h","6/12/2019",8.32750072,12214,2570,"Wollondilly","Y"
"22579",-34.05786,150.48586,"h","6/12/2019",8.125051238,12215,2570,"Wollondilly","Y"
"22580",-34.05786,150.48586,"h","6/12/2019",8.120889,12216,2570,"Wollondilly","Y"
"22581",-34.05786,150.48586,"h","6/12/2019",6.160546713,13530,2570,"Wollondilly","Y"
"22582",-34.05786,150.48586,"h","6/12/2019",4.733368131,14557,2570,"Wollondilly","Y"
"22583",-34.05786,150.48586,"h","6/12/2019",11.98592856,14561,2570,"Wollondilly","Y"
"22584",-34.05786,150.48586,"h","6/12/2019",7.993968383,16813,2570,"Wollondilly","Y"
"22585",-34.05786,150.48586,"h","6/12/2019",3.331757053,17465,2570,"Wollondilly","Y"
"22586",-34.05786,150.48586,"h","6/12/2019",3.553369326,18542,2570,"Wollondilly","Y"
"22587",-34.05786,150.48586,"h","6/12/2019",10.90901762,19117,2570,"Wollondilly","Y"
"22588",-34.05786,150.48586,"h","6/12/2019",8.204357873,20425,2570,"Wollondilly","Y"
"22589",-34.05786,150.48586,"h","6/12/2019",3.44980013,22842,2570,"Wollondilly","Y"
"22590",-34.05786,150.48586,"h","6/12/2019",11.27589993,28375,2570,"Wollondilly","Y"
"22591",-34.05611,150.49197,"h","6/12/2019",9.448046847,3472,2570,"Wollondilly","Y"
"22592",-34.05611,150.49197,"h","6/12/2019",14.58353955,10077,2752,"Wollondilly","Y"
"22593",-34.05611,150.49197,"h","6/12/2019",7.877682146,12214,2570,"Wollondilly","Y"
"22594",-34.05611,150.49197,"h","6/12/2019",7.66034934,12215,2570,"Wollondilly","Y"
"22595",-34.05611,150.49197,"h","6/12/2019",7.655596328,12216,2570,"Wollondilly","Y"
"22596",-34.05611,150.49197,"h","6/12/2019",5.572157116,13530,2570,"Wollondilly","Y"
"22597",-34.05611,150.49197,"h","6/12/2019",4.451613347,14557,2570,"Wollondilly","Y"
"22598",-34.05611,150.49197,"h","6/12/2019",11.38987825,14561,2570,"Wollondilly","Y"
"22599",-34.05611,150.49197,"h","6/12/2019",7.537111846,16813,2570,"Wollondilly","Y"
"22600",-34.05611,150.49197,"h","6/12/2019",3.192714045,17465,2570,"Wollondilly","Y"
"22601",-34.05611,150.49197,"h","6/12/2019",3.247985638,18542,2570,"Wollondilly","Y"
"22602",-34.05611,150.49197,"h","6/12/2019",10.36175433,19117,2570,"Wollondilly","Y"
"22603",-34.05611,150.49197,"h","6/12/2019",7.76638539,20425,2570,"Wollondilly","Y"
"22604",-34.05611,150.49197,"h","6/12/2019",3.215943933,22842,2570,"Wollondilly","Y"
"22605",-34.05611,150.49197,"h","6/12/2019",10.70489104,28375,2570,"Wollondilly","Y"
"22606",-34.0579,150.48698,"h","6/12/2019",9.624338644,3472,2570,"Wollondilly","Y"
"22607",-34.0579,150.48698,"h","6/12/2019",8.229302892,12214,2570,"Wollondilly","Y"
"22608",-34.0579,150.48698,"h","6/12/2019",8.025678284,12215,2570,"Wollondilly","Y"
"22609",-34.0579,150.48698,"h","6/12/2019",8.021471703,12216,2570,"Wollondilly","Y"
"22610",-34.0579,150.48698,"h","6/12/2019",6.05972992,13530,2570,"Wollondilly","Y"
"22611",-34.0579,150.48698,"h","6/12/2019",4.651248644,14557,2570,"Wollondilly","Y"
"22612",-34.0579,150.48698,"h","6/12/2019",11.89075024,14561,2570,"Wollondilly","Y"
"22613",-34.0579,150.48698,"h","6/12/2019",7.895182868,16813,2570,"Wollondilly","Y"
"22614",-34.0579,150.48698,"h","6/12/2019",3.266163947,17465,2570,"Wollondilly","Y"
"22615",-34.0579,150.48698,"h","6/12/2019",3.46755039,18542,2570,"Wollondilly","Y"
"22616",-34.0579,150.48698,"h","6/12/2019",10.80565301,19117,2570,"Wollondilly","Y"
"22617",-34.0579,150.48698,"h","6/12/2019",8.107132094,20425,2570,"Wollondilly","Y"
"22618",-34.0579,150.48698,"h","6/12/2019",3.372127469,22842,2570,"Wollondilly","Y"
"22619",-34.0579,150.48698,"h","6/12/2019",11.19440829,28375,2570,"Wollondilly","Y"
"22620",-34.05613,150.49307,"h","6/12/2019",9.378053607,3472,2570,"Wollondilly","Y"
"22621",-34.05613,150.49307,"h","6/12/2019",14.5303186,10077,2752,"Wollondilly","Y"
"22622",-34.05613,150.49307,"h","6/12/2019",7.783754774,12214,2570,"Wollondilly","Y"
"22623",-34.05613,150.49307,"h","6/12/2019",7.564976766,12215,2570,"Wollondilly","Y"
"22624",-34.05613,150.49307,"h","6/12/2019",7.560167565,12216,2570,"Wollondilly","Y"
"22625",-34.05613,150.49307,"h","6/12/2019",5.472429224,13530,2570,"Wollondilly","Y"
"22626",-34.05613,150.49307,"h","6/12/2019",4.380194481,14557,2570,"Wollondilly","Y"
"22627",-34.05613,150.49307,"h","6/12/2019",11.2956929,14561,2570,"Wollondilly","Y"
"22628",-34.05613,150.49307,"h","6/12/2019",7.442522167,16813,2570,"Wollondilly","Y"
"22629",-34.05613,150.49307,"h","6/12/2019",3.14530305,17465,2570,"Wollondilly","Y"
"22630",-34.05613,150.49307,"h","6/12/2019",3.174872454,18542,2570,"Wollondilly","Y"
"22631",-34.05613,150.49307,"h","6/12/2019",10.26049349,19117,2570,"Wollondilly","Y"
"22632",-34.05613,150.49307,"h","6/12/2019",7.673700965,20425,2570,"Wollondilly","Y"
"22633",-34.05613,150.49307,"h","6/12/2019",3.15360828,22842,2570,"Wollondilly","Y"
"22634",-34.05613,150.49307,"h","6/12/2019",10.6245726,28375,2570,"Wollondilly","Y"
"22635",-34.02637,150.55962,"h","5/12/2019",13.44563874,2517,2570,"Wollondilly","Y"
"22636",-34.02637,150.55962,"h","5/12/2019",10.26691974,3472,2570,"Wollondilly","Y"
"22637",-34.02637,150.55962,"h","5/12/2019",14.44383317,4099,2570,"Wollondilly","Y"
"22638",-34.02637,150.55962,"h","5/12/2019",12.86028874,5098,2570,"Wollondilly","Y"
"22639",-34.02637,150.55962,"h","5/12/2019",13.29398014,5525,2570,"Wollondilly","Y"
"22640",-34.02637,150.55962,"h","5/12/2019",10.76220522,6557,2570,"Wollondilly","Y"
"22641",-34.02637,150.55962,"h","5/12/2019",13.45650332,6944,2570,"Wollondilly","Y"
"22642",-34.02637,150.55962,"h","5/12/2019",13.10500676,7080,2570,"Wollondilly","Y"
"22643",-34.02637,150.55962,"h","5/12/2019",14.4452249,7196,2752,"Wollondilly","Y"
"22644",-34.02637,150.55962,"h","5/12/2019",13.27731156,8208,2570,"Wollondilly","Y"
"22645",-34.02637,150.55962,"h","5/12/2019",14.3189341,8294,2570,"Wollondilly","Y"
"22646",-34.02637,150.55962,"h","5/12/2019",14.89852002,9295,2570,"Wollondilly","Y"
"22647",-34.02637,150.55962,"h","5/12/2019",9.077169135,10077,2752,"Wollondilly","Y"
"22648",-34.02637,150.55962,"h","5/12/2019",13.13911006,10395,2570,"Wollondilly","Y"
"22649",-34.02637,150.55962,"h","5/12/2019",13.0539905,10396,2570,"Wollondilly","Y"
"22650",-34.02637,150.55962,"h","5/12/2019",10.6614553,10596,2570,"Wollondilly","Y"
"22651",-34.02637,150.55962,"h","5/12/2019",13.0539905,10807,2570,"Wollondilly","Y"
"22652",-34.02637,150.55962,"h","5/12/2019",10.20257508,10853,2570,"Wollondilly","Y"
"22653",-34.02637,150.55962,"h","5/12/2019",13.0539905,10997,2570,"Wollondilly","Y"
"22654",-34.02637,150.55962,"h","5/12/2019",14.65760243,11163,2570,"Wollondilly","Y"
"22655",-34.02637,150.55962,"h","5/12/2019",13.77570751,11164,2570,"Wollondilly","Y"
"22656",-34.02637,150.55962,"h","5/12/2019",13.90015458,11786,2570,"Wollondilly","Y"
"22657",-34.02637,150.55962,"h","5/12/2019",14.62506328,11992,2570,"Wollondilly","Y"
"22658",-34.02637,150.55962,"h","5/12/2019",6.507284077,12214,2570,"Wollondilly","Y"
"22659",-34.02637,150.55962,"h","5/12/2019",6.133200759,12215,2570,"Wollondilly","Y"
"22660",-34.02637,150.55962,"h","5/12/2019",6.120089708,12216,2570,"Wollondilly","Y"
"22661",-34.02637,150.55962,"h","5/12/2019",14.98510199,12691,2570,"Wollondilly","Y"
"22662",-34.02637,150.55962,"h","5/12/2019",14.24840916,12730,2570,"Wollondilly","Y"
"22663",-34.02637,150.55962,"h","5/12/2019",2.520771396,13530,2570,"Wollondilly","Y"
"22664",-34.02637,150.55962,"h","5/12/2019",14.99925126,14480,2567,NA,"N"
"22665",-34.02637,150.55962,"h","5/12/2019",7.236563941,14557,2570,"Wollondilly","Y"
"22666",-34.02637,150.55962,"h","5/12/2019",4.479357108,14561,2570,"Wollondilly","Y"
"22667",-34.02637,150.55962,"h","5/12/2019",13.83879006,14869,2570,"Wollondilly","Y"
"22668",-34.02637,150.55962,"h","5/12/2019",9.708674952,16068,2570,"Wollondilly","Y"
"22669",-34.02637,150.55962,"h","5/12/2019",13.58941025,16487,2570,"Wollondilly","Y"
"22670",-34.02637,150.55962,"h","5/12/2019",13.17576395,16521,2752,"Wollondilly","Y"
"22671",-34.02637,150.55962,"h","5/12/2019",13.1781091,16577,2570,"Wollondilly","Y"
"22672",-34.02637,150.55962,"h","5/12/2019",13.41443454,16694,2570,"Wollondilly","Y"
"22673",-34.02637,150.55962,"h","5/12/2019",6.216937199,16813,2570,"Wollondilly","Y"
"22674",-34.02637,150.55962,"h","5/12/2019",9.479763448,16904,2570,"Wollondilly","Y"
"22675",-34.02637,150.55962,"h","5/12/2019",14.13490468,17334,2570,"Wollondilly","Y"
"22676",-34.02637,150.55962,"h","5/12/2019",7.778609938,17465,2570,"Wollondilly","Y"
"22677",-34.02637,150.55962,"h","5/12/2019",14.3652621,17660,2570,"Wollondilly","Y"
"22678",-34.02637,150.55962,"h","5/12/2019",13.07586041,18131,2570,"Wollondilly","Y"
"22679",-34.02637,150.55962,"h","5/12/2019",13.2556134,18364,2570,"Wollondilly","Y"
"22680",-34.02637,150.55962,"h","5/12/2019",6.828251173,18542,2570,"Wollondilly","Y"
"22681",-34.02637,150.55962,"h","5/12/2019",5.859190586,19117,2570,"Wollondilly","Y"
"22682",-34.02637,150.55962,"h","5/12/2019",6.653582429,20425,2570,"Wollondilly","Y"
"22683",-34.02637,150.55962,"h","5/12/2019",14.58771384,20678,2752,"Wollondilly","Y"
"22684",-34.02637,150.55962,"h","5/12/2019",13.67570758,20679,2752,"Wollondilly","Y"
"22685",-34.02637,150.55962,"h","5/12/2019",13.39308085,20805,2570,"Wollondilly","Y"
"22686",-34.02637,150.55962,"h","5/12/2019",14.3101823,21825,2752,"Wollondilly","Y"
"22687",-34.02637,150.55962,"h","5/12/2019",7.266192432,22842,2570,"Wollondilly","Y"
"22688",-34.02637,150.55962,"h","5/12/2019",9.79990669,23459,2570,"Wollondilly","Y"
"22689",-34.02637,150.55962,"h","5/12/2019",9.485192936,23884,2570,"Wollondilly","Y"
"22690",-34.02637,150.55962,"h","5/12/2019",13.10775172,24373,2570,"Wollondilly","Y"
"22691",-34.02637,150.55962,"h","5/12/2019",13.62201136,25871,2752,"Wollondilly","Y"
"22692",-34.02637,150.55962,"h","5/12/2019",14.75110057,26540,2752,"Wollondilly","Y"
"22693",-34.02637,150.55962,"h","5/12/2019",12.80173851,26997,2570,"Wollondilly","Y"
"22694",-34.02637,150.55962,"h","5/12/2019",13.39281939,27025,2570,"Wollondilly","Y"
"22695",-34.02637,150.55962,"h","5/12/2019",14.87097982,27108,2567,NA,"N"
"22696",-34.02637,150.55962,"h","5/12/2019",13.18208689,27372,2570,"Wollondilly","Y"
"22697",-34.02637,150.55962,"h","5/12/2019",14.99422957,27701,2752,"Wollondilly","Y"
"22698",-34.02637,150.55962,"h","5/12/2019",13.25618326,27798,2570,"Wollondilly","Y"
"22699",-34.02637,150.55962,"h","5/12/2019",14.65109255,28329,2752,"Wollondilly","Y"
"22700",-34.02637,150.55962,"h","5/12/2019",3.853243254,28375,2570,"Wollondilly","Y"
"22701",-34.02637,150.55962,"h","5/12/2019",10.31723959,28499,2570,"Wollondilly","Y"
"22702",-34.0456,150.48,"h","5/12/2019",11.05655668,3472,2570,"Wollondilly","Y"
"22703",-34.0456,150.48,"h","5/12/2019",14.29114777,10077,2752,"Wollondilly","Y"
"22704",-34.0456,150.48,"h","5/12/2019",9.376705192,12214,2570,"Wollondilly","Y"
"22705",-34.0456,150.48,"h","5/12/2019",9.137947085,12215,2570,"Wollondilly","Y"
"22706",-34.0456,150.48,"h","5/12/2019",9.132265915,12216,2570,"Wollondilly","Y"
"22707",-34.0456,150.48,"h","5/12/2019",6.608689439,13530,2570,"Wollondilly","Y"
"22708",-34.0456,150.48,"h","5/12/2019",6.060181046,14557,2570,"Wollondilly","Y"
"22709",-34.0456,150.48,"h","5/12/2019",12.10556231,14561,2570,"Wollondilly","Y"
"22710",-34.0456,150.48,"h","5/12/2019",9.027397309,16813,2570,"Wollondilly","Y"
"22711",-34.0456,150.48,"h","5/12/2019",4.76005161,17465,2570,"Wollondilly","Y"
"22712",-34.0456,150.48,"h","5/12/2019",4.855880972,18542,2570,"Wollondilly","Y"
"22713",-34.0456,150.48,"h","5/12/2019",11.61218991,19117,2570,"Wollondilly","Y"
"22714",-34.0456,150.48,"h","5/12/2019",9.281572846,20425,2570,"Wollondilly","Y"
