price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences,predicted,residuals
720000,48.96792433,1.5,0.843,4.801,266,1767,43,922957.0477930917,-202957.0477931002
846000,48.63434413,1.891,1.105,5.074,266,1767,43,936707.0836840596,-90707.08368406816
653000,50.3002182,0.543,0.13,3.509,266,1767,43,872505.7869304515,-219505.78693045964
740000,48.73698282,1.498,0.388,3.88,266,1767,43,893368.5926714608,-153368.59267146926
722000,50.35152198,0.785,0.319,3.592,266,1767,43,878489.8106731605,-156489.81067316854
550000,50.41538581,0.786,0.336,3.549,266,1767,43,877922.5460568634,-327922.54605687165
785000,48.95624719,1.451,0.702,4.767,266,1767,43,917532.7498584903,-132532.74985849872
732000,50.61432676,0.877,0.492,2.902,266,1767,43,871516.0982060038,-139516.09820601213
1260000,48.4936895,2.367,1.524,5.568,266,1767,43,957459.9653797646,302540.0346202267
755000,49.0010047,2.257,1.241,5.278,266,1767,43,938658.6469487415,-183658.64694875013
955000,49.81417267,2.092,1.012,4.726,266,1767,43,915751.5832489014,39248.41675109012
576000,50.98816636,0.408,0.58,2.813,266,1767,43,874407.2211238013,-298407.2211238093
900000,49.23168902,2.28,1.211,5.18,266,1767,43,933791.0023655505,-33791.002365559034
682000,49.78269159,0.6,0.682,3.906,266,1767,43,903868.8263905963,-221868.82639060446
833000,49.03950645,1.265,0.245,4.397,266,1767,43,895164.1178410101,-62164.117841018604
600000,51.4343685,1.043,0.456,2.096,266,1767,43,849202.9277746993,-249202.92777470764
1045000,51.21245996,0.636,0.788,2.652,266,1767,43,876009.4853258069,168990.51467418496
637500,49.32710149,1.714,0.716,4.773,266,1767,43,912621.9296912432,-275121.9296912514
785000,50.12581337,0.385,0.351,3.594,266,1767,43,885233.8793751117,-100233.8793751196
890000,48.51730404,2.456,1.564,5.62,266,1767,43,958809.7424456165,-68809.74244562529
760000,49.14552147,1.157,0.244,4.345,266,1767,43,894354.7231173719,-134354.72311738032
930000,48.96828001,1.411,0.621,4.731,266,1767,43,914105.6333689945,15894.366630997114
910000,49.83293881,0.693,0.523,3.928,266,1767,43,896819.7536669858,13180.246333006105
695200,51.01147167,0.908,0.725,3.104,266,1767,43,879852.5579542422,-184652.55795425043
820000,49.58609103,0.72,0.444,4.004,266,1767,43,896850.3006423203,-76850.30064232863
691000,48.99428547,2.027,1.074,5.133,266,1767,43,932081.2868141852,-241081.28681419382
830000,48.3590591,2.581,1.713,5.729,266,1767,43,966502.9725280092,-136502.97252801806
821500,48.94348424,2.552,1.506,5.501,266,1767,43,950196.179142622,-128696.17914263073
680000,48.77454505,2.094,1.227,5.273,266,1767,43,941447.8841871646,-261447.88418717327
862000,49.30367585,2.086,1.022,5.016,266,1767,43,925072.7220677623,-63072.72206777079
620000,50.8772899,0.255,0.715,2.762,266,1767,43,881143.0656112825,-261143.06561129063
630000,49.12337965,1.225,0.207,3.999,266,1767,43,887236.2142366569,-257236.21423666537
738000,50.42410336,0.452,0.62,3.117,266,1767,43,885127.1115343283,-147127.11153433635
848000,48.82292407,1.55,0.643,4.765,266,1767,43,915520.4879023402,-67520.4879023489
850000,48.85549006,2.183,1.238,5.297,266,1767,43,940751.7141149228,-90751.71411493148
925500,48.40071546,1.855,0.984,4.752,266,1767,43,929473.427871766,-3973.4278717747825
793000,50.30256532,0.979,0.374,3.731,266,1767,43,881458.4530572623,-88458.4530572705
710000,51.05778512,0.431,0.83,2.577,266,1767,43,879631.0366942752,-169631.03669428322
705000,48.88512268,2.133,1.192,5.251,266,1767,43,938455.646929911,-233455.64692991972
665000,50.38337354,0.894,0.718,3.133,266,1767,43,885624.9124523563,-220624.91245236457
605000,49.93758792,0.393,0.337,3.644,266,1767,43,887029.0440587396,-282029.0440587474
1090000,49.4656675,2.102,1.016,4.939,266,1767,43,922111.7726008373,167888.22739915425
615000,50.82674076,1.022,0.72,3.355,266,1767,43,884105.5309508989,-269105.53095090715
620000,50.92923556,1.063,0.797,3.287,266,1767,43,884781.6860807163,-264781.6860807246
885000,50.43556549,0.859,0.418,3.574,266,1767,43,880649.5377737781,4350.462226213766
690000,49.61822501,1.129,0.335,4.278,266,1767,43,892964.0502059582,-202964.05020596655
650000,48.86112674,1.53,0.361,3.827,266,1767,43,890154.2245513705,-240154.22455137907
955000,48.66900051,2.687,1.683,5.716,266,1767,43,961514.6736815345,-6514.673681543332
835000,49.42933742,2.166,1.08,5,266,1767,43,925266.6085417159,-90266.60854172432
1035000,49.38971271,2.274,1.188,5.092,266,1767,43,930234.1972646723,104765.80273531904
805000,50.99566715,0.93,0.179,2.521,266,1767,43,849834.564072023,-44834.56407203123
594000,50.70329377,0.968,0.398,2.813,266,1767,43,864956.8629701193,-270956.86297012743
820500,50.46793654,0.824,0.392,3.532,266,1767,43,879030.1954542227,-58530.195454230954
885000,50.82330377,0.516,0.591,2.732,266,1767,43,874082.6305984026,10917.369401589205
590000,50.75233592,1.037,0.703,3.429,266,1767,43,885097.9991586164,-295097.9991586245
795000,50.56522163,0.886,0.49,3.493,266,1767,43,880820.3275739744,-85820.32757398256
682000,51.00918196,0.96,0.758,3.141,266,1767,43,881253.8733291095,-199253.87332911778
665000,49.50611997,0.807,0.444,4.072,266,1767,43,897822.9662031577,-232822.966203166
739000,49.54740146,0.955,0.287,3.774,266,1767,43,885555.7596071751,-146555.7596071833
675000,49.74570868,0.606,0.224,3.816,266,1767,43,885103.5558587469,-210103.55585875505
615000,51.76979031,1.415,0.682,1.747,266,1767,43,846392.9139988481,-231392.91399885656
860000,48.7108953,1.966,1.226,5.212,266,1767,43,942155.7727002031,-82155.77270021176
511000,49.64448391,0.8,0.633,4.086,266,1767,43,904179.5057946289,-393179.5057946371
817000,48.81423724,2.271,1.315,5.373,266,1767,43,944469.2611584374,-127469.26115844608
626000,50.94538155,0.462,0.518,2.904,266,1767,43,873306.3081020457,-247306.30810205376
1200000,49.8305448,1.934,0.853,4.613,266,1767,43,909138.2968236911,290861.7031763006
855000,51.67896747,1.012,1.101,2.039,266,1767,43,871341.3125866986,-16341.312586706932
690000,49.02623992,1.722,0.913,4.925,266,1767,43,925093.7262552998,-235093.72625530828
880000,49.64819664,0.746,0.719,4.052,266,1767,43,907417.5941275149,-27417.59412752329
680000,49.63811976,0.74,0.212,3.91,266,1767,43,885839.037446882,-205839.03744689023
860000,50.68226513,0.819,0.482,3.361,266,1767,43,878062.2790495552,-18062.279049563287
960000,48.98670261,1.333,0.376,4.534,266,1767,43,902172.3559202193,57827.64407977237
740000,50.54781727,1.009,0.56,2.973,266,1767,43,874644.1154615494,-134644.11546155773
730000,51.00464218,1.055,0.825,3.209,266,1767,43,884082.0337733037,-154082.0337733119
822990,49.43017853,2.201,1.114,5.022,266,1767,43,926599.1917678262,-103609.19176783481
645000,49.65591028,1.156,0.281,4.27,266,1767,43,890194.0457979856,-245194.0457979939
635000,50.97947656,0.311,0.709,2.702,266,1767,43,878612.1647445533,-243612.16474456133
959000,48.87661383,1.564,0.81,4.874,266,1767,43,923034.5055705983,35965.49442939324
650000,48.74252759,2.26,1.338,5.396,266,1767,43,946429.385882118,-296429.3858821268
650000,49.40539499,0.994,0.721,4.304,266,1767,43,911285.6054539164,-261285.60545392457
642000,49.76621131,1.045,0.206,4.144,266,1767,43,885389.3896034064,-243389.38960341454
620000,50.54971133,0.791,0.392,3.453,266,1767,43,877399.6007775706,-257399.6007775787
685000,48.68074401,1.428,0.455,3.846,266,1767,43,896537.2442107066,-211537.24421071503
680000,49.31081897,1.026,0.534,4.348,266,1767,43,905291.3377087096,-225291.3377087179
720000,49.88586852,0.575,0.556,3.839,266,1767,43,897306.4860606146,-177306.4860606227
965000,48.45833326,2.786,1.82,5.871,266,1767,43,970133.5394960842,-5133.539496093081
735000,49.33234974,2.06,0.993,4.985,266,1767,43,923459.037353084,-188459.03735309248
950000,48.49012555,1.852,0.853,4.694,266,1767,43,922782.7239170143,27217.276082977078
739500,49.45090926,2.067,0.983,4.924,266,1767,43,921046.0661512488,-181546.0661512573
546500,51.03490912,1.195,0.14,2.489,266,1767,43,845173.0564068328,-298673.0564068411
762500,50.238541240000004,0.151,0.539,3.352,266,1767,43,889855.8688749027,-127355.86887491078
600000,50.88863898,1.126,0.833,3.366,266,1767,43,887177.9686267725,-287177.9686267806
785000,50.82488376,0.969,0.282,2.691,266,1767,43,857550.7375808259,-72550.73758083412
597000,49.50735955,0.968,0.63,4.248,266,1767,43,906260.2575621848,-309260.2575621929
735000,48.87263233,1.759,1.056,5.012,266,1767,43,932951.5437507007,-197951.54375070913
810000,48.90844512,2.025,1.116,5.171,266,1767,43,935047.4430824497,-125047.44308245821
880000,48.48824068,2.035,1.188,5.051,266,1767,43,939565.467561105,-59565.46756111367
620000,49.61940623,0.776,0.205,3.923,266,1767,43,885614.9055775031,-265614.9055775113
850000,49.3813512,2.186,1.103,5.039,266,1767,43,926992.2623205145,-76992.26232052292
656000,50.38995259,0.794,0.337,3.571,266,1767,43,878448.8359625145,-222448.83596252245
1170000,51.31736897,1.24,0.22,2.202,266,1767,43,841013.753550764,328986.24644922756
730000,49.45063582,2.055,0.972,4.917,266,1767,43,920622.6847971047,-190622.68479711318
938000,49.47454318,1.072,0.399,3.67,266,1767,43,887892.8547435956,50107.14525639607
610000,49.49536705,0.912,0.311,3.925,266,1767,43,889620.063572683,-279620.06357269123
898000,49.03080183,1.753,0.918,4.943,266,1767,43,925249.6730743413,-27249.673074349725
610000,50.41432461,0.14,0.607,3.193,266,1767,43,888611.809357465,-278611.80935747304
707000,50.99182763,1.158,0.147,2.53,266,1767,43,846770.0144504444,-139770.01445045267
744000,49.55451661,1.739,0.661,4.661,266,1767,43,906587.3174365319,-162587.31743654027
650000,49.63811976,0.74,0.212,3.91,266,1767,43,885839.037446882,-235839.03744689023
770000,50.826058690000004,0.566,0.545,2.721,266,1767,43,871677.8579864133,-101677.85798642147
1050000,48.4075404,1.832,0.949,4.718,266,1767,43,927746.70032905,122253.29967094141
647000,50.47821311,0.306,0.177,3.269,266,1767,43,871178.9641104781,-224178.96411048598
780000,49.63324105,0.951,0.456,4.175,266,1767,43,897487.2472740146,-117487.24727402285
710000,49.16945575,1.765,0.83,4.885,266,1767,43,919655.9338407223,-209655.93384073078
585000,50.80274472,1.009,0.699,3.368,266,1767,43,883817.8363661907,-298817.83636619896
669000,49.89494161,0.779,0.224,3.624,266,1767,43,879349.2776036886,-210349.27760369683
800000,49.5243001,0.884,0.725,4.188,266,1767,43,909596.06627854635,-109596.06627855464
795000,49.98155469,0.37,0.326,3.594,266,1767,43,885659.3561121249,-90659.35611213288
930000,50.69736871,1.099,0.425,2.826,266,1767,43,865098.1575334028,64901.84246658885
649000,50.40361148,0.856,0.406,3.595,266,1767,43,880812.7168516191,-231812.71685162716
860000,48.85922162,1.455,0.372,4.511,266,1767,43,901706.9793362829,-41706.97933629131
916000,49.11474453,1.625,0.819,4.825,266,1767,43,920020.9471535285,-4020.947153536775
703000,50.9890362,1.124,0.129,2.531,266,1767,43,846414.0921214508,-143414.09212145893
695000,49.98484815,0.864,0.388,3.531,266,1767,43,882721.3612726362,-187721.36127264443
607000,50.54235133,0.937,0.531,3.539,266,1767,43,882855.8672513787,-275855.8672513869
650000,50.74886436,1,0.352,2.768,266,1767,43,861817.2066283656,-211817.20662837394
870000,51.56494972,0.907,1.165,2.257,266,1767,43,879056.6300398249,-9056.630039833253
760000,49.78381604,0.548,0.629,3.869,266,1767,43,901706.5103510583,-141706.51035106642
785000,50.30148897,0.614,0.157,3.537,266,1767,43,873340.3555407438,-88340.35554075183
765000,51.62895742,1.079,0.747,1.944,266,1767,43,856087.6916922437,-91087.69169225205
810000,49.36750951,1.295,0.575,4.506,266,1767,43,906430.9886636588,-96430.9886636672
780000,50.39511689,0.263,0.278,3.308,266,1767,43,876771.358268013,-96771.35826802094
805000,50.77686342,0.695,0.461,2.751,266,1767,43,868193.839291647,-63193.83929165525
855000,49.91325586,0.521,0.544,3.796,266,1767,43,896421.9334916065,-41421.9334916146
642000,49.3168342,1.137,0.761,4.433,266,1767,43,914316.0931756127,-272316.093175621
850000,52.24933385,1.233,0.784,1.593,266,1767,43,845389.1617893677,4610.838210623883
780000,51.96311988,1.457,0.579,7.563,266,1767,43,929252.8588821067,-149252.85888211403
615000,51.8536289,1.442,0.588,7.598,266,1767,43,931221.0855720807,-316221.08557208796
611000,48.04933308,0.505,0.335,12.448,266,1767,43,1036982.8049300599,-425982.80493006675
725000,51.18907705,1.266,0.165,2.337,266,1767,43,841846.5247910282,-116846.52479103663
740000,51.03451137,1.392,0.336,2.514,266,1767,43,851386.4150974585,-111386.41509746696
700000,51.64153862,1.582,0.587,1.899,266,1767,43,844704.9217191511,-144704.92171915952
750000,52.43519544,4.326,0.502,10.38,266,1767,43,940031.9089494935,-190031.9089495012
595000,52.46421029,4.329,0.563,10.446,266,1767,43,943113.3154433202,-348113.31544332765
500000,52.49228138,4.315,0.465,10.351,266,1767,43,937760.9207524281,-437760.92075243563
715000,47.94454672,0.74,0.538,12.27,266,1767,43,1040940.1321435813,-325940.1321435881
670000,44.18716655,1.626,0.315,2.233,987,7775,596,747571.3414157245,-77571.34141573345
863000,44.17648539,1.774,0.467,2.386,987,7775,596,754564.2175725924,108435.78242739852
615000,44.28435909,1.029,0.516,1.567,987,7775,596,749536.9961372106,-134536.99613721957
660000,44.32539734,0.964,0.611,1.47,987,7775,596,751930.4271186304,-91930.42711863953
630000,44.1396415,1.244,0.13,1.84,987,7775,596,738200.0089219466,-108200.0089219556
622500,43.84292024,1.618,0.441,2.245,987,7775,596,755684.6304103042,-133184.63041031317
515000,44.08491716,1.179,0.153,1.779,987,7775,596,739202.3668350246,-224202.36683503364
690000,43.70909092,0.919,0.471,1.547,987,7775,596,753477.5049175232,-63477.50491753213
848000,43.96989327,1.837,0.587,2.461,987,7775,596,761585.490992613,86414.50900737803
855000,44.09689664,2.11,0.832,2.732,987,7775,596,771669.8021616514,83330.19783833955
622000,43.66885307,0.651,0.573,1.279,987,7775,596,756018.2986345305,-134018.29863453947
600000,43.97690384,1.058,0.252,1.668,987,7775,596,743327.2401411552,-143327.24014116425
670000,44.19656953,1.376,0.132,1.971,987,7775,596,738623.9721657658,-68623.97216577468
805000,44.2410994,1.088,0.395,1.649,987,7775,596,745983.857132119,59016.142867872106
862000,44.08172259,2.19,0.917,2.813,987,7775,596,775615.0930927205,86384.9069072704
605000,44.23818379,1.169,0.306,1.741,987,7775,596,743272.5117007226,-138272.51170073144
610000,43.78723363,0.982,0.379,1.608,987,7775,596,749628.027907961,-139628.02790796998
550000,43.9542055,0.897,0.417,1.502,987,7775,596,748763.7289269979,-198763.72892700674
1180000,43.15729367,1.602,0.968,2.202,987,7775,596,781465.713339577,398534.2866604139
650000,44.03480826,0.666,0.412,1.222,987,7775,596,745617.0186245228,-95617.01862453166
670000,43.40037492,1.611,0.77,2.231,987,7775,596,772076.0886709811,-102076.08867099033
725000,43.97120876,1.939,0.691,2.564,987,7775,596,766262.6954139661,-41262.695413975125
690000,47.14136725,0.239,0.327,1.725,987,7775,596,726690.8717363842,-36690.87173639233
700000,46.89967261,0.949,0.463,0.955,987,7775,596,716040.706989984,-16040.706989992368
610000,45.49081345,1.398,0.802,1.425,987,7775,596,744636.1821872325,-134636.18218724124
554000,46.56157261,0.849,0.433,0.69,987,7775,596,714659.6883975151,-160659.68839752363
505000,46.74544506,0.552,0.276,1.417,987,7775,596,720721.1823422615,-215721.18234226995
589000,47.59463169,0.249,0.948,0.881,987,7775,596,733696.9410502677,-144696.94105027584
585000,46.3909616,0.954,0.259,0.82,987,7775,596,710503.0289388456,-125503.02893885423
721000,46.82703284,0.81,0.352,1.109,987,7775,596,715968.0067174428,5031.993282548823
679902,46.30121141,0.997,0.549,1.324,987,7775,596,729792.4450023149,-49890.445002323395
1105000,45.53312123,1.412,0.676,1.413,987,7775,596,739102.7005570289,365897.29944296234
550000,46.74544506,0.552,0.276,1.417,987,7775,596,720721.1823422615,-170721.1823422699
730000,46.91067216,0.281,0.973,0.067,987,7775,596,727902.7915203398,2097.2084796518034
715000,46.91067216,0.281,0.973,0.067,987,7775,596,727902.7915203398,-12902.791520348197
827000,46.21326659,0.935,0.179,0.849,987,7775,596,709577.6574526712,117422.34254732028
687000,46.67937644,0.985,0.553,0.99,987,7775,596,721650.4471659756,-34650.44716598407
700000,46.19680218,1.088,0.068,0.979,987,7775,596,706084.7945914209,-6084.794591429504
1040000,46.60926884,0.58,0.418,1.496,987,7775,596,728345.2158925154,311654.7841074764
642000,47.41422667,1.014,0.384,1.101,987,7775,596,710169.0770590361,-68169.0770590445
644000,46.81963184,0.129,1.032,0.325,987,7775,596,736248.9406044025,-92248.94060441085
770000,46.23526026,1.184,0.192,1.055,987,7775,596,710849.3640720411,59150.635927950134
910000,46.21115185,0.907,0.789,1.601,987,7775,596,744855.0924392783,165144.9075607132
655000,46.0418012,0.927,0.391,0.905,987,7775,596,720172.9760223955,-65172.97602240411
591000,46.91067216,0.281,0.973,0.067,987,7775,596,727902.7915203398,-136902.7915203482
761000,46.81563005,1.011,0.629,0.812,987,7775,596,720444.2801225212,40555.71987747022
805000,46.91067216,0.281,0.973,0.067,987,7775,596,727902.7915203398,77097.20847965182
700000,45.21103481,2.783,1.252,2.909,987,7775,596,774946.9415622018,-74946.941562211
630000,45.61912472,1.705,0.533,1.885,987,7775,596,737480.2542948946,-107480.25429490343
680000,46.33911155,1.471,0.471,1.669,987,7775,596,727565.645843577,-47565.64584358557
672000,45.66938574,1.664,0.496,1.845,987,7775,596,735364.0409046927,-63364.04090470148
840000,46.8294797,0.347,0.813,0.538,987,7775,596,729060.2283142209,110939.77168577064
810000,47.67774218,1.079,0.577,1.585,987,7775,596,722139.5736866075,87860.42631338415
660000,47.44034083,0.704,0.777,1.124,987,7775,596,728167.8328579344,-68167.83285794283
408000,45.98579733,1.084,0.119,1.257,987,7775,596,714174.703673131,-306174.7036731395
675000,47.57248191,0.773,0.818,1.268,987,7775,596,730191.589228437,-55191.58922844557
835000,47.34539074,0.606,0.775,0.956,987,7775,596,727211.3979958735,107788.60200411809
690000,46.99728546,1.111,0.255,1.289,987,7775,596,710851.8322001636,-20851.832200171993
740000,45.69452793,1.484,0.316,1.657,987,7775,596,726911.499275591,13088.500724400274
710000,47.05419086,0.804,0.491,0.971,987,7775,596,717290.69507934,-7290.695079348406
545000,46.96044701,0.446,0.759,0.617,987,7775,596,726174.4315005343,-181174.43150054268
595000,46.33713887,0.692,0.482,0.874,987,7775,596,722696.2204373061,-127696.22043731457
605000,46.69370214,0.607,0.569,0.804,987,7775,596,722618.4771016744,-117618.47710168306
650000,46.64296539,0.585,0.614,0.782,987,7775,596,724652.8640125161,-74652.8640125245
625000,46.3469807,1.5,0.482,1.698,987,7775,596,728109.7776789453,-103109.77767895408
577000,47.60898331,1.036,0.655,1.516,987,7775,596,725069.5717971924,-148069.57179720077
