price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences
610000,69.99430111,2.279,1.074,3.012,1212,9709,876
580000,70.3687559,2.312,0.899,2.725,1212,9709,876
665000,70.41187012,3.032,0.796,3.223,1212,9709,876
645000,70.84991488,1.937,1.021,2.014,1212,9709,876
570000,70.14524662,2.118,1.179,2.793,1212,9709,876
620000,70.41187012,3.032,0.796,3.223,1212,9709,876
630000,70.50081251,2.837,0.657,3.002,1212,9709,876
630000,70.31163978,2.21,0.997,2.707,1212,9709,876
575000,70.80283856,2.731,0.352,2.785,1212,9709,876
536000,70.90815005,2.687,0.334,2.893,1212,9709,876
650000,70.31271992,3.091,0.914,3.341,1212,9709,876
605000,70.17616589,2.384,1.036,2.932,1212,9709,876
437500,69.18373452,0.948,0.433,1.613,1212,9709,876
630000,69.91603673,1.295,0.938,2.344,1212,9709,876
670000,74.38887521,1.659,0.386,3.578,1212,9709,876
630000,73.57523307,1.934,0.787,3.724,1212,9709,876
585000,73.37155951,1.656,0.745,3.4,1212,9709,876
655000,73.5982115,1.255,0.415,3.094,1212,9709,876
730000,74.25510381,1.733,0.351,3.649,1212,9709,876
745000,74.21307127,1.634,0.258,3.549,1212,9709,876
675000,73.57360358,1.406,0.456,3.227,1212,9709,876
740000,73.46623737,0.905,0.662,2.729,1212,9709,876
710000,73.36850954,1.142,0.659,2.911,1212,9709,876
605500,73.72457139,1.982,0.744,3.805,1212,9709,876
581000,74.05820084,1.823,0.441,3.715,1212,9709,876
685000,73.44353956,1.379,0.578,3.162,1212,9709,876
623000,73.4438266,1.107,0.594,2.908,1212,9709,876
650000,73.61863612,1.41,0.412,3.243,1212,9709,876
810000,74.60442961,1.26,1.897,2.45,1212,9709,876
530000,74.60442961,1.26,1.897,2.45,1212,9709,876
690000,74.20624803,1.25,0.347,3.168,1212,9709,876
580000,73.63102766,0.18,1.103,2.038,1212,9709,876
610000,74.51491183,2.097,0.726,4.016,1212,9709,876
675000,74.42304797,1.895,0.535,3.813,1212,9709,876
780000,73.2380717,1.847,0.956,3.538,1212,9709,876
792500,74.1986436,1.188,0.406,3.103,1212,9709,876
725000,73.775732970000007,1.698,0.455,3.55,1212,9709,876
710000,74.27138581,1.545,0.26,3.464,1212,9709,876
612000,73.47179302,1.863,0.799,3.629,1212,9709,876
645000,74.08185203,1.751,0.359,3.649,1212,9709,876
675000,74.38859451,2.013,0.624,3.927,1212,9709,876
580000,73.86243199,0.748,0.674,2.668,1212,9709,876
670000,73.7943288,1.139,0.292,3.032,1212,9709,876
610000,73.87847162,2.131,0.821,3.976,1212,9709,876
640000,73.45198435,0.955,0.647,2.77,1212,9709,876
910000,74.60442961,1.26,1.897,2.45,1212,9709,876
710000,74.27867015,1.589,0.276,3.508,1212,9709,876
740000,74.60442961,1.26,1.897,2.45,1212,9709,876
658000,73.81233459,0.586,0.845,2.504,1212,9709,876
842000,73.80110625,0.829,0.571,2.743,1212,9709,876
730000,73.59343466,0.663,0.759,2.551,1212,9709,876
710000,74.47070972,1.714,0.468,3.632,1212,9709,876
660000,73.79674559,1.378,0.222,3.255,1212,9709,876
750000,73.84996097,2.202,0.904,4.038,1212,9709,876
690000,74.60442961,1.26,1.897,2.45,1212,9709,876
700000,73.74560163,1.566,0.372,3.419,1212,9709,876
680000,74.10172253,1.791,0.398,3.69,1212,9709,876
700000,73.29340536,1.835,0.908,3.546,1212,9709,876
670000,73.54333257,0.601,0.832,2.48,1212,9709,876
745000,73.85724275,0.715,0.711,2.634,1212,9709,876
890000,73.84077693,0.802,0.607,2.72,1212,9709,876
593000,73.7589709,2.055,0.796,3.881,1212,9709,876
525000,85.21096914,4.435,2.01,4.736,1212,9709,876
755000,85.56208574,3.999,1.605,4.935,1212,9709,876
550000,85.54233862,4.117,2.043,4.566,1212,9709,876
1010000,85.43499307,4.109,1.48,5.09,1212,9709,876
425000,85.27498419,4.363,1.971,4.758,1212,9709,876
585000,85.37684857,4.279,2.035,4.651,1212,9709,876
437500,85.65177695,3.906,1.601,4.912,1212,9709,876
730000,85.50558563,4.162,2.071,4.558,1212,9709,876
1100000,85.53023707,4.004,1.414,5.114,1212,9709,876
940000,85.70090666,3.837,1.479,5.013,1212,9709,876
550000,67.57283651,0.684,0.79,0.199,1212,9709,876
313000,68.47472653,0.921,0.732,0.741,1212,9709,876
540000,68.33693463,0.753,0.525,0.697,1212,9709,876
540000,69.17598867,0.891,0.582,1.685,1212,9709,876
710000,68.45316374,1.471,0.8,1.39,1212,9709,876
500000,69.97191799,1.49,1.105,2.643,1212,9709,876
470000,69.54164141,1.686,0.664,2.562,1212,9709,876
490000,67.95150078,0.772,0.313,0.505,1212,9709,876
515000,67.48395276,0.586,1.673,0.995,1212,9709,876
497500,67.35854854,0.224,1.259,0.493,1212,9709,876
475000,71.12659079,3.588,0.952,4.508,1212,9709,876
500000,71.14325248,3.573,0.969,4.497,1212,9709,876
515000,71.20348227,3.373,0.862,4.279,1212,9709,876
597000,70.86742902,3.608,0.759,4.386,1212,9709,876
550000,70.86742902,3.608,0.759,4.386,1212,9709,876
490000,70.78094831,4.064,0.634,4.924,1212,9709,876
466000,71.06029519,3.455,0.946,4.301,1212,9709,876
470000,71.08564412,3.355,0.916,4.184,1212,9709,876
430000,71.27560421,3.483,0.921,4.455,1212,9709,876
510000,70.64356699,4.054,0.467,4.841,1212,9709,876
395000,71.18293921,3.355,0.86,4.243,1212,9709,876
600000,70.86742902,3.608,0.759,4.386,1212,9709,876
470000,70.95951898,3.462,0.893,4.248,1212,9709,876
500000,70.94791268,3.876,0.772,4.773,1212,9709,876
500000,70.94791268,3.876,0.772,4.773,1212,9709,876
605000,71.97973705,3.234,0.77,4.492,1212,9709,876
460000,71.72595144,3.129,0.557,4.258,1212,9709,876
915000,71.19511647,3.743,1.02,4.731,1212,9709,876
560000,71.22886392,3.475,0.927,4.422,1212,9709,876
500000,71.84860345,0.728,5.798,15.391,1212,9709,876
649000,71.88730026,0.77,5.785,15.427,1212,9709,876
618000,73.04812979,0.504,0.48,2.019,1212,9709,876
795000,73.27399294,0.304,0.901,1.616,1212,9709,876
625000,71.97769053,1.592,0.655,2.253,1212,9709,876
550000,72.61076607,1.759,0.862,3.156,1212,9709,876
640000,72.85124403,1.375,0.959,2.879,1212,9709,876
647500,72.06057805,1.581,0.668,2.386,1212,9709,876
560000,72.92840202,1.47,1.089,3.025,1212,9709,876
665000,73.1967297,0.88,0.818,2.576,1212,9709,876
570000,72.80043944,0.658,0.467,1.572,1212,9709,876
765000,72.34248796,1.479,0.697,2.587,1212,9709,876
750000,73.37012528,0.528,0.827,2.34,1212,9709,876
583000,73.19517173,0.277,0.662,1.888,1212,9709,876
635000,72.37336076,2.071,0.535,3.371,1212,9709,876
495000,72.88919026,1.975,0.959,3.53,1212,9709,876
694000,71.97769053,1.592,0.655,2.253,1212,9709,876
565000,72.34884494,1.344,0.501,2.379,1212,9709,876
565000,72.65992659,1.522,0.982,2.917,1212,9709,876
640000,73.09051571,1.63,0.975,3.268,1212,9709,876
645000,71.47972689,1.643,0.968,1.628,1212,9709,876
561000,72.43391488,1.839,0.745,3.136,1212,9709,876
685000,73.21066163,0.267,0.673,1.904,1212,9709,876
420000,72.86207808,2.03,0.922,3.575,1212,9709,876
575000,72.45065309,1.94,0.663,3.266,1212,9709,876
600000,72.34884494,1.344,0.501,2.379,1212,9709,876
618000,73.37426036,0.439,0.814,2.26,1212,9709,876
549000,72.13326576,1.995,0.626,3.113,1212,9709,876
672000,72.31541358,2.051,0.534,3.311,1212,9709,876
620000,71.92456918,1.751,0.799,2.511,1212,9709,876
825000,73.09308676,1.18,0.932,2.817,1212,9709,876
690000,72.31541358,2.051,0.534,3.311,1212,9709,876
500000,72.41944479,1.683,0.9,2.935,1212,9709,876
750000,73.07012142,1.197,0.953,2.822,1212,9709,876
640000,71.41908935,1.711,0.914,1.693,1212,9709,876
625000,72.7052556,0.902,0.933,1.046,1212,9709,876
731500,73.11463761,1.343,0.898,2.992,1212,9709,876
675000,72.2003749,1.495,0.621,2.436,1212,9709,876
680000,71.42661227,2.24,0.415,2.745,1212,9709,876
510000,72.7973327,1.365,0.906,2.832,1212,9709,876
580000,72.86991023,1.011,0.591,2.48,1212,9709,876
590000,73.41800438,0.657,0.861,2.481,1212,9709,876
612500,71.55415953,2.141,0.53,2.735,1212,9709,876
405000,72.65338506,1.615,0.988,3.02,1212,9709,876
565000,72.34884494,1.344,0.501,2.379,1212,9709,876
520000,72.50917698,1.741,0.845,3.07,1212,9709,876
545000,72.34884494,1.344,0.501,2.379,1212,9709,876
570000,72.32594076,1.498,0.713,2.598,1212,9709,876
765000,72.7428603,0.709,0.349,1.659,1212,9709,876
520000,72.37351146,1.569,0.843,2.748,1212,9709,876
510000,72.58448551,1.5,0.903,2.836,1212,9709,876
445000,72.88645454,1.863,0.989,3.413,1212,9709,876
528000,72.34884494,1.344,0.501,2.379,1212,9709,876
610000,73.11830052,1.299,0.894,2.95,1212,9709,876
542000,73.06582036,1.682,1.015,3.309,1212,9709,876
681000,73.14056548,0.891,0.77,2.553,1212,9709,876
455000,72.4617569,1.909,0.691,3.237,1212,9709,876
440000,72.50158057,2.066,0.61,3.438,1212,9709,876
620000,73.17857508,0.299,0.75,1.678,1212,9709,876
840000,73.11773408,1.378,0.897,3.029,1212,9709,876
465000,72.87501765,1.827,0.993,3.371,1212,9709,876
620000,71.61353721,2.126,0.624,2.789,1212,9709,876
550000,72.44281772,1.765,0.815,3.054,1212,9709,876
575000,73.00574152,0.851,0.597,2.41,1212,9709,876
445000,84.19838557,2.746,2.536,6.529,1212,9709,876
423000,84.04800843,2.682,2.59,6.435,1212,9709,876
690000,82.3612819,0.495,0.306,8.293,1212,9709,876
600000,81.78791941,1.213,1.112,7.183,1212,9709,876
531000,82.0826315,0.748,0.555,7.761,1212,9709,876
475000,82.90739549,0.374,0.536,8.822,1212,9709,876
541000,82.86073534,0.34,0.499,8.779,1212,9709,876
532000,82.68966861,0.672,0.814,9.028,1212,9709,876
595000,82.40876739,0.454,0.233,8.251,1212,9709,876
495000,82.21805411,0.614,0.359,7.993,1212,9709,876
970000,82.05993212,0.799,0.601,8.311,1212,9709,876
480000,81.78987053,1.474,1.483,9.184,1212,9709,876
735000,81.73625492,1.783,1.83,9.536,1212,9709,876
420000,82.57981241,0.445,0.551,8.708,1212,9709,876
500250,81.71312245,1.71,1.739,9.419,1212,9709,876
490000,82.58641296,0.557,0.677,8.842,1212,9709,876
500000,82.59559899,0.724,0.856,9.026,1212,9709,876
475000,82.27414527,0.629,0.568,8.525,1212,9709,876
415000,82.48955789,1.331,1.445,6.734,1212,9709,876
372000,82.41387159,0.755,0.86,8.919,1212,9709,876
570000,81.78305396,1.534,1.553,9.259,1212,9709,876
500250,81.71312245,1.71,1.739,9.419,1212,9709,876
518000,82.63291742,0.302,0.396,8.583,1212,9709,876
960000,82.3612819,0.495,0.306,8.293,1212,9709,876
585000,82.3612819,0.495,0.306,8.293,1212,9709,876
400000,82.761357,0.359,0.503,8.756,1212,9709,876
405000,82.50496153,0.707,0.823,8.943,1212,9709,876
550500,82.3370838,0.565,0.524,8.526,1212,9709,876
502000,82.08566405,1.068,1.096,8.968,1212,9709,876
685000,82.3612819,0.495,0.306,8.293,1212,9709,876
565000,81.91243996,1.166,1.103,7.117,1212,9709,876
470000,82.07508234,0.76,0.499,7.99,1212,9709,876
435000,82.05844686,1.321,1.393,9.268,1212,9709,876
350000,82.3612819,0.495,0.306,8.293,1212,9709,876
545000,82.3612819,0.495,0.306,8.293,1212,9709,876
650000,82.09007111,0.931,0.911,8.766,1212,9709,876
450000,81.98365368,1.233,1.259,9.076,1212,9709,876
352500,82.72939393,0.598,0.743,8.975,1212,9709,876
515000,82.3612819,0.495,0.306,8.293,1212,9709,876
690000,81.5657017,2.123,2.172,9.802,1212,9709,876
450000,82.66960275,0.641,0.779,8.986,1212,9709,876
450000,82.3612819,0.495,0.306,8.293,1212,9709,876
570000,82.3612819,0.495,0.306,8.293,1212,9709,876
510000,82.55097787,0.351,0.414,8.533,1212,9709,876
342000,82.34974624,1.281,1.363,6.785,1212,9709,876
450000,81.7598847,1.237,1.132,7.177,1212,9709,876
450000,82.64525434,0.519,0.648,8.846,1212,9709,876
530000,82.24459873,0.765,0.775,8.731,1212,9709,876
390000,81.94696385,0.913,0.75,7.582,1212,9709,876
485000,82.21449061,0.609,0.387,7.903,1212,9709,876
460000,82.3612819,0.495,0.306,8.293,1212,9709,876
615000,82.32596262,0.641,0.653,8.655,1212,9709,876
685000,81.86885385,1.198,1.159,8.866,1212,9709,876
551000,81.77795305,1.377,1.356,9.025,1212,9709,876
485000,82.1682664,0.711,0.593,7.614,1212,9709,876
525000,82.3612819,0.495,0.306,8.293,1212,9709,876
537500,82.43829224,1.2,1.298,6.863,1212,9709,876
410000,82.64749901,0.56,0.692,8.891,1212,9709,876
665000,81.68094062,1.337,1.253,8.793,1212,9709,876
540000,82.19208365,0.841,0.849,8.775,1212,9709,876
720000,81.59527941,2.28,2.351,10.016,1212,9709,876
650000,81.50730789,2.084,2.117,9.699,1212,9709,876
510000,82.3612819,0.495,0.306,8.293,1212,9709,876
500000,82.45270391,0.489,0.49,7.647,1212,9709,876
375000,82.45270391,0.489,0.49,7.647,1212,9709,876
350000,82.12876575,0.704,0.521,7.761,1212,9709,876
502000,82.62691721,0.426,0.536,7.642,1212,9709,876
445000,82.51421715,0.654,0.768,8.891,1212,9709,876
480000,82.09016367,1.173,1.228,9.114,1212,9709,876
513000,82.3612819,0.495,0.306,8.293,1212,9709,876
635000,81.62935654,1.617,1.602,9.192,1212,9709,876
505000,84.64112031,4.69,0.701,5.359,1212,9709,876
585000,86.01513998,3.622,0.764,6.182,1212,9709,876
500000,84.65090129,4.681,0.7,5.376,1212,9709,876
495000,84.98610202,4.742,0.53,5.696,1212,9709,876
420000,85.89908091,3.746,0.649,6.197,1212,9709,876
545000,85.01838427,4.644,0.319,5.572,1212,9709,876
505000,85.81587341,3.826,0.566,6.126,1212,9709,876
590000,84.33093042,4.883,0.92,4.907,1212,9709,876
505000,85.13461736,4.646,0.601,5.893,1212,9709,876
450000,85.48264837,4.157,0.242,5.865,1212,9709,876
435000,85.77972441,3.85,0.528,6.073,1212,9709,876
488990,84.58532313,4.916,0.67,5.143,1212,9709,876
550000,84.55875372,5.019,0.694,5.046,1212,9709,876
500000,85.6901864,3.994,0.482,6.109,1212,9709,876
520000,84.93585661,4.75,0.528,5.635,1212,9709,876
530000,85.85027407,3.803,0.603,6.174,1212,9709,876
412000,84.79246184,4.83,0.466,5.31,1212,9709,876
450000,85.86042531,3.783,0.61,6.164,1212,9709,876
537000,84.97090418,4.734,0.471,5.633,1212,9709,876
400000,85.31287913,4.371,0.262,5.83,1212,9709,876
470000,85.70509944,3.941,0.458,6.048,1212,9709,876
510000,84.92803656,4.597,0.675,5.737,1212,9709,876
350000,84.70838581,4.724,0.64,5.406,1212,9709,876
355000,85.96992444,3.663,0.719,6.189,1212,9709,876
445000,85.70373242,3.937,0.455,6.037,1212,9709,876
670000,84.6613117,4.92,0.601,5.086,1212,9709,876
540000,85.12002126,4.636,0.534,5.836,1212,9709,876
520000,84.43664704,4.89,0.816,5.008,1212,9709,876
560000,85.09880262,4.548,0.211,5.594,1212,9709,876
420000,85.12254033,4.609,0.461,5.792,1212,9709,876
485000,84.47001468,4.76,0.805,5.132,1212,9709,876
578500,85.87941864,3.742,0.631,6.135,1212,9709,876
527000,85.48214385,4.085,0.352,5.685,1212,9709,876
460000,84.37394901,4.793,0.886,5.012,1212,9709,876
350000,85.43866385,4.165,0.203,5.747,1212,9709,876
450000,85.94440649,3.669,0.7,6.125,1212,9709,876
441000,85.48214385,4.085,0.352,5.685,1212,9709,876
685000,66.68052574,1.068,1.3,1.37,1212,9709,876
552500,65.53076654,0.269,1.227,1,1212,9709,876
635000,66.18397406,0.532,1.771,1.297,1212,9709,876
600000,65.8092767,0.684,1.727,1.513,1212,9709,876
436000,65.7274444,0.591,1.611,1.408,1212,9709,876
575000,66.5605744,0.933,1.417,1.427,1212,9709,876
637500,65.52990522,0.166,1.075,0.72,1212,9709,876
485000,65.25870769,0.456,0.785,0.563,1212,9709,876
920000,66.79231985,1.227,1.208,1.386,1212,9709,876
600000,65.36044714,0.344,1.033,0.872,1212,9709,876
720000,66.21825383,0.603,1.759,1.394,1212,9709,876
710000,66.65463243,1.006,1.323,1.315,1212,9709,876
505000,65.53165748,0.228,1.198,0.951,1212,9709,876
660000,65.28350642,0.404,0.942,0.816,1212,9709,876
530000,65.61130943,0.122,1.139,0.729,1212,9709,876
765000,65.88719741,0.809,1.859,1.645,1212,9709,876
682000,66.5612291,1.016,1.434,1.547,1212,9709,876
540000,65.75729693,0.462,1.547,1.293,1212,9709,876
561500,65.33284635,0.347,0.942,0.753,1212,9709,876
750000,66.80070291,1.219,1.193,1.353,1212,9709,876
592000,65.42082903,0.27,0.975,0.682,1212,9709,876
695000,66.7234939,1.129,1.262,1.375,1212,9709,876
750000,66.74024118,1.097,1.237,1.266,1212,9709,876
465000,65.64773737,0.575,1.543,1.368,1212,9709,876
780000,65.56583092,0.292,1.282,1.053,1212,9709,876
739000,66.93800019,1.375,1.075,1.321,1212,9709,876
850000,66.87547714,1.28,1.115,1.284,1212,9709,876
685000,66.77229636,1.1,1.215,1.15,1212,9709,876
799000,66.07779269,0.645,1.837,1.492,1212,9709,876
645000,66.25248888,0.581,1.735,1.299,1212,9709,876
487500,65.28345898,0.412,0.965,0.852,1212,9709,876
675000,65.77475976,0.637,1.674,1.462,1212,9709,876
950000,68.15778914,4.001,1.721,4.365,1212,9709,876
420000,68.27248578,3.972,1.612,4.317,1212,9709,876
435000,68.37163567,3.884,1.456,4.21,1212,9709,876
505000,68.25343553,3.759,1.428,4.099,1212,9709,876
490000,87.26645173,3.687,1.827,7.837,1212,9709,876
1000000,87.87655919,2.682,2.292,7.015,1212,9709,876
570000,87.41203665,4.235,1.21,8.569,1212,9709,876
430000,87.47481326,3.433,1.843,7.662,1212,9709,876
565000,87.53109227,4.118,1.157,8.495,1212,9709,876
430000,87.66501549,3.169,1.928,7.466,1212,9709,876
430000,87.56167698,2.951,2.296,7.115,1212,9709,876
620000,87.7005721,4.026,1.047,8.474,1212,9709,876
490000,87.66085199,3.963,1.14,8.385,1212,9709,876
482000,87.25337167,3.729,1.802,7.879,1212,9709,876
435000,87.44567598,3.531,1.774,7.763,1212,9709,876
1000000,88.20992568,3.523,1.115,8.156,1212,9709,876
775000,87.7940187,2.946,2.056,7.282,1212,9709,876
570000,87.27373839,3.917,1.608,8.122,1212,9709,876
510000,87.63997019,4.088,1.062,8.514,1212,9709,876
580000,87.42856846,4.221,1.201,8.561,1212,9709,876
435000,87.47834645,3.542,1.725,7.797,1212,9709,876
337000,87.64709877,3.733,1.36,8.118,1212,9709,876
1500000,88.27200242,3.216,1.408,7.855,1212,9709,876
439000,87.35067545,3.505,1.91,7.667,1212,9709,876
715000,87.38938829,3.032,2.406,7.079,1212,9709,876
415000,87.4063052,3.193,2.19,7.309,1212,9709,876
369000,87.38479233,3.669,1.705,7.891,1212,9709,876
470000,87.41174698,3.163,2.218,7.274,1212,9709,876
655000,87.63776395,3.036,2.109,7.283,1212,9709,876
400000,87.1583042,3.853,1.803,7.971,1212,9709,876
440000,87.82866399,3.699,1.218,8.173,1212,9709,876
700000,87.18806628,4.109,1.557,8.301,1212,9709,876
660000,87.44612153,4.073,1.285,8.401,1212,9709,876
535000,88.09399159,3.609,1.096,8.199,1212,9709,876
430000,87.81164004,3.858,1.082,8.341,1212,9709,876
527500,87.18648501,3.924,1.706,8.077,1212,9709,876
905000,88.2024923,3.259,1.399,7.87,1212,9709,876
500000,87.32782698,3.412,2.037,7.533,1212,9709,876
570000,88.25673184,3.23,1.402,7.863,1212,9709,876
440000,87.15776807,3.78,1.87,7.88,1212,9709,876
320000,87.56597045,3.395,1.783,7.676,1212,9709,876
378000,87.7487358,3.678,1.313,8.109,1212,9709,876
700000,87.29120166,3.909,1.594,8.123,1212,9709,876
730000,72.78352617,0.827,1.037,0.984,1212,9709,876
620000,69.89476236,1.331,0.944,2.339,1212,9709,876
669000,69.5025708,0.962,0.321,1.784,1212,9709,876
551000,69.5025708,0.962,0.321,1.784,1212,9709,876
468000,68.97244329,1.161,0.348,1.193,1212,9709,876
603000,69.56923597,0.956,0.396,1.858,1212,9709,876
505000,70.15414994,0.682,0.953,2.398,1212,9709,876
605000,70.05361888,0.664,0.852,2.297,1212,9709,876
460000,69.94245411,0.649,0.742,2.184,1212,9709,876
430000,69.02760244,1.132,0.269,1.254,1212,9709,876
445000,70.06126451,0.915,0.892,2.357,1212,9709,876
430000,69.5025708,0.962,0.321,1.784,1212,9709,876
477500,70.15548994,0.896,0.977,2.442,1212,9709,876
535000,69.57320128,1.189,0.552,1.951,1212,9709,876
415000,69.06390174,0.835,0.462,1.515,1212,9709,876
535000,69.43385682,0.811,0.28,1.663,1212,9709,876
440000,69.46653118,1.005,0.299,1.757,1212,9709,876
490000,70.07426323,0.848,0.889,2.353,1212,9709,876
445000,69.41979426,0.964,0.224,1.688,1212,9709,876
600000,69.59477765,0.989,0.44,1.898,1212,9709,876
400000,68.99657642,0.752,0.534,1.487,1212,9709,876
545000,69.65087171,1.344,0.799,2.131,1212,9709,876
443000,69.67191809,0.925,0.498,1.962,1212,9709,876
495000,70.20325399,0.716,1.002,2.451,1212,9709,876
480000,70.21100752,0.986,1.052,2.516,1212,9709,876
493000,69.83135858,0.646,0.634,2.069,1212,9709,876
650000,69.84312191,1.257,0.851,2.258,1212,9709,876
387500,69.32922887,1.128,0.342,1.691,1212,9709,876
618000,69.67638974,1.354,0.781,2.135,1212,9709,876
530000,69.71900617,0.903,0.542,2.006,1212,9709,876
450000,69.38803047,0.765,0.357,1.604,1212,9709,876
391000,69.82836382,0.415,0.708,2.044,1212,9709,876
442000,70.4082073,0.905,1.217,2.457,1212,9709,876
455000,69.3871617,0.818,0.278,1.611,1212,9709,876
645000,69.75496599,0.593,0.578,1.981,1212,9709,876
365000,68.9300959,1.185,0.412,1.147,1212,9709,876
575000,69.809709,0.693,0.609,2.054,1212,9709,876
530000,69.71450912,0.999,0.575,2.031,1212,9709,876
545000,69.98884844,1.302,1.002,2.416,1212,9709,876
400000,69.01265033,0.761,0.54,1.508,1212,9709,876
425000,69.41066769,1.14,0.539,1.842,1212,9709,876
505000,69.70528053,0.477,0.615,1.92,1212,9709,876
410000,70.24547665,1.25,1.182,2.629,1212,9709,876
550000,70.09121588,1.164,1.012,2.459,1212,9709,876
455000,69.48332202,1.131,0.409,1.825,1212,9709,876
390000,69.27302267,0.845,0.368,1.488,1212,9709,876
442000,70.17246323,0.999,1.02,2.484,1212,9709,876
375000,69.3726793,1.002,0.18,1.645,1212,9709,876
467056,69.90198519,1.252,0.898,2.313,1212,9709,876
435000,70.86742902,3.608,0.759,4.386,1212,9709,876
490000,71.32286264,3.454,0.887,4.444,1212,9709,876
630000,71.02210133,3.891,0.859,4.827,1212,9709,876
430000,71.50786864,3.273,0.696,4.319,1212,9709,876
520000,71.78987369,3.09,0.528,4.243,1212,9709,876
475000,71.83667955,3.015,0.458,4.179,1212,9709,876
620000,71.83225662,3.062,0.509,4.231,1212,9709,876
675000,71.63766305,3.329,0.757,4.449,1212,9709,876
660000,71.59900581,3.393,0.821,4.506,1212,9709,876
450000,71.53470791,3.3,0.721,4.366,1212,9709,876
35500,70.77754322,3.698,0.662,4.452,1212,9709,876
477000,70.86742902,3.608,0.759,4.386,1212,9709,876
