,postcode,suburb,state,latitude,longitude
3817,2650,Oura,NSW,-35.16,147.51
3818,2650,Pulletop,NSW,-35.16,147.51
3819,2650,Rowan,NSW,-35.16,147.51
3820,2650,San Isidore,NSW,-35.16,147.51
3821,2650,Springvale,NSW,-35.16,147.51
3822,2650,Tatton,NSW,-35.16,147.51
3823,2650,The Gap,NSW,-35.16,147.51
3824,2650,Tolland,NSW,-35.16,147.51
3825,2650,Turvey Park,NSW,-35.16,147.51
3826,2650,Wagga Wagga,NSW,-35.16,147.51
3827,2650,Wagga Wagga BC,NSW,-35.16,147.51
3828,2650,Wallacetown,NSW,-35.16,147.51
3829,2650,Wantabadgery,NSW,-35.16,147.51
3830,2650,Yarragundry,NSW,-35.16,147.51
3831,2650,Yathella,NSW,-35.16,147.51
3832,2651,Forest Hill,NSW,-32.71,151.55
3833,2651,Wagga Wagga Raaf,NSW,-32.71,151.55
3834,2652,Boorga,NSW,-34.04,146.03
3835,2652,Boree Creek,NSW,-34.04,146.03
3836,2652,Goolgowi,NSW,-34.04,146.03
3837,2652,Grong Grong,NSW,-34.04,146.03
3838,2652,Gumly Gumly,NSW,-34.04,146.03
3839,2652,Humula,NSW,-34.04,146.03
3840,2652,Ladysmith,NSW,-34.04,146.03
3841,2652,Landervale,NSW,-34.04,146.03
3842,2652,Mangoplah,NSW,-34.04,146.03
3843,2652,Marrar,NSW,-34.04,146.03
3844,2652,Matong,NSW,-34.04,146.03
3845,2652,Merriwagga,NSW,-34.04,146.03
3846,2652,Murrulebale,NSW,-34.04,146.03
3847,2652,Old Junee,NSW,-34.04,146.03
3848,2652,Rosewood,NSW,-34.04,146.03
3849,2652,Tabbita,NSW,-34.04,146.03
3850,2652,Tarcutta,NSW,-34.04,146.03
3851,2652,Uranquinty,NSW,-34.04,146.03
3852,2653,Burra,NSW,-35.83,148.07
3853,2653,Courabyra,NSW,-35.83,148.07
3854,2653,Glenroy,NSW,-35.83,148.07
3855,2653,Mannus,NSW,-35.83,148.07
3856,2653,Maragle,NSW,-35.83,148.07
3857,2653,Munderoo,NSW,-35.83,148.07
3858,2653,Paddys River,NSW,-35.83,148.07
3859,2653,Taradale,NSW,-35.83,148.07
3860,2653,Tumbarumba,NSW,-35.83,148.07
3861,2653,Westdale,NSW,-35.83,148.07
3862,2653,Willigobung,NSW,-35.83,148.07
3863,2655,French Park,NSW,-35.32,147.19
3864,2655,Kubura,NSW,-35.32,147.19
3865,2655,The Rock,NSW,-35.32,147.19
3866,2655,Tootool,NSW,-35.32,147.19
3867,2656,Brookdale,NSW,-35.12,147
3868,2656,Brookong,NSW,-35.12,147
3869,2656,Fargunyah,NSW,-35.12,147
3870,2656,Lockhart,NSW,-35.12,147
3871,2656,Milbrulong,NSW,-35.12,147
3872,2656,Osborne,NSW,-35.12,147
3873,2656,Urangeline,NSW,-35.12,147
3874,2656,Urangeline East,NSW,-35.12,147
3875,2658,Henty,NSW,-35.44,146.99
3876,2658,Munyabla,NSW,-35.44,146.99
3877,2658,Pleasant Hills,NSW,-35.44,146.99
3878,2658,Ryan,NSW,-35.44,146.99
3879,2659,Alma Park,NSW,-35.6,146.79
3880,2659,Walla Walla,NSW,-35.6,146.79
3881,2660,Culcairn,NSW,-35.67,147
3882,2660,Morven,NSW,-35.67,147
3883,2661,Kapooka,NSW,-35.15,147.3
3884,2663,Cowabbie,NSW,-35.15,145.98
3885,2663,Erin Vale,NSW,-35.15,145.98
3886,2663,Eurongilly,NSW,-35.15,145.98
3887,2663,Junee,NSW,-35.15,145.98
3888,2663,Marinna,NSW,-35.15,145.98
3889,2663,Wantiool,NSW,-35.15,145.98
3890,2665,Ardlethan,NSW,-34.36,146.9
3891,2665,Ariah Park,NSW,-34.36,146.9
3892,2665,Barellan,NSW,-34.36,146.9
3893,2665,Beckom,NSW,-34.36,146.9
3894,2665,Bectric,NSW,-34.36,146.9
3895,2665,Binya,NSW,-34.36,146.9
3896,2665,Kamarah,NSW,-34.36,146.9
3897,2665,Mirrool,NSW,-34.36,146.9
3898,2665,Moombooldool,NSW,-34.36,146.9
3899,2665,Quandary,NSW,-34.36,146.9
3900,2665,Tara,NSW,-34.36,146.9
3901,2665,Walleroobie,NSW,-34.36,146.9
3902,2666,Combaning,NSW,-34.46,147.68
3903,2666,Dirnaseer,NSW,-34.46,147.68
3904,2666,Gidginbung,NSW,-34.46,147.68
3905,2666,Grogan,NSW,-34.46,147.68
3906,2666,Junee Reefs,NSW,-34.46,147.68
3907,2666,Mimosa,NSW,-34.46,147.68
3908,2666,Morangarell,NSW,-34.46,147.68
3909,2666,Narraburra,NSW,-34.46,147.68
3910,2666,Pucawan,NSW,-34.46,147.68
3911,2666,Reefton,NSW,-34.46,147.68
3912,2666,Sebastopol,NSW,-34.46,147.68
3913,2666,Springdale,NSW,-34.46,147.68
3914,2666,Temora,NSW,-34.46,147.68
3915,2666,Trungley Hall,NSW,-34.46,147.68
3916,2668,Barmedman,NSW,-34.18,147.41
3917,2669,Erigolia,NSW,-33.5,146.8
3918,2669,Girral,NSW,-33.5,146.8
3919,2669,Kikoira,NSW,-33.5,146.8
3920,2669,Melbergen,NSW,-33.5,146.8
3921,2669,Naradhan,NSW,-33.5,146.8
3922,2669,Rankins Springs,NSW,-33.5,146.8
3923,2669,Tallimba,NSW,-33.5,146.8
3924,2669,Tullibigeal,NSW,-33.5,146.8
3925,2669,Ungarie,NSW,-33.5,146.8
3926,2669,Weethalle,NSW,-33.5,146.8
3927,2671,Alleena,NSW,-34.11,147.14
3928,2671,Back Creek,NSW,-34.11,147.14
3929,2671,Burcher,NSW,-34.11,147.14
3930,2671,Lake Cowal,NSW,-34.11,147.14
3931,2671,North Yalgogrin,NSW,-34.11,147.14
3932,2671,West Wyalong,NSW,-34.11,147.14
3933,2671,Wyalong,NSW,-34.11,147.14
3934,2672,Curlew Waters,NSW,-33.39,146.58
3935,2672,Lake Cargelligo,NSW,-33.39,146.58
3936,2672,Murrin Bridge,NSW,-33.39,146.58
3937,2675,Hillston,NSW,-33.48,145.53
3938,2675,Lake Brewster,NSW,-33.48,145.53
3939,2675,Monia Gap,NSW,-33.48,145.53
3940,2675,Roto,NSW,-33.48,145.53
3941,2675,Wallanthery,NSW,-33.48,145.53
3942,2678,Charles Sturt University,NSW,-35.06,147.35
3943,2678,Riverina Msc,NSW,-35.06,147.35
3944,2680,Beelbangera,NSW,-34.26,146.1
3945,2680,Benerembah,NSW,-34.26,146.1
3946,2680,Bilbul,NSW,-34.26,146.1
3947,2680,Griffith,NSW,-34.26,146.1
3948,2680,Griffith DC,NSW,-34.26,146.1
3949,2680,Griffith East,NSW,-34.26,146.1
3950,2680,Hanwood,NSW,-34.26,146.1
3951,2680,Kooba,NSW,-34.26,146.1
3952,2680,Lake Wyangan,NSW,-34.26,146.1
3953,2680,Nericon,NSW,-34.26,146.1
3954,2680,Tharbogang,NSW,-34.26,146.1
3955,2680,Warburn,NSW,-34.26,146.1
3956,2680,Warrawidgee,NSW,-34.26,146.1
3957,2680,Widgelli,NSW,-34.26,146.1
3958,2680,Willbriggie,NSW,-34.26,146.1
3959,2680,Yoogali,NSW,-34.26,146.1
3960,2681,Myall Park,NSW,-34.18,146.11
3961,2681,Yenda,NSW,-34.18,146.11
3962,2700,Bundure,NSW,-35.03,146.61
3963,2700,Colinroobie,NSW,-35.03,146.61
3964,2700,Corobimilla,NSW,-35.03,146.61
3965,2700,Cudgel,NSW,-35.03,146.61
3966,2700,Euroley,NSW,-35.03,146.61
3967,2700,Gillenbah,NSW,-35.03,146.61
3968,2700,Kywong,NSW,-35.03,146.61
3969,2700,Morundah,NSW,-35.03,146.61
3970,2700,Narrandera,NSW,-35.03,146.61
3971,2700,Sandigo,NSW,-35.03,146.61
3972,2701,Berry Jerry,NSW,-34.82,147.2
3973,2701,Coolamon,NSW,-34.82,147.2
3974,2701,Methul,NSW,-34.82,147.2
3975,2701,Rannock,NSW,-34.82,147.2
3976,2702,Ganmain,NSW,-34.79,147.04
3977,2703,Yanco,NSW,-34.63,146.4
3978,2705,Brobenah,NSW,-34.49,146.43
3979,2705,Corbie Hill,NSW,-34.49,146.43
3980,2705,Gogeldrie,NSW,-34.49,146.43
3981,2705,Leeton,NSW,-34.49,146.43
3982,2705,Merungle Hill,NSW,-34.49,146.43
3983,2705,Murrami,NSW,-34.49,146.43
3984,2705,Stanbridge,NSW,-34.49,146.43
3985,2705,Whitton,NSW,-34.49,146.43
3986,2706,Darlington Point,NSW,-34.56,146.01
3987,2707,Argoon,NSW,-34.86,145.67
3988,2707,Coleambally,NSW,-34.86,145.67
3989,2710,Barratta,NSW,-35.23,144.49
3990,2710,Birganbigil,NSW,-35.23,144.49
3991,2710,Booroorban,NSW,-35.23,144.49
3992,2710,Bullatale,NSW,-35.23,144.49
3993,2710,Caldwell,NSW,-35.23,144.49
3994,2710,Calimo,NSW,-35.23,144.49
3995,2710,Conargo,NSW,-35.23,144.49
3996,2710,Coree,NSW,-35.23,144.49
3997,2710,Deniliquin,NSW,-35.23,144.49
3998,2710,Hartwood,NSW,-35.23,144.49
3999,2710,Lindifferon,NSW,-35.23,144.49
4000,2710,Mathoura,NSW,-35.23,144.49
4001,2710,Mayrung,NSW,-35.23,144.49
4002,2710,Moonbria,NSW,-35.23,144.49
4003,2710,Morago,NSW,-35.23,144.49
4004,2710,Pretty Pine,NSW,-35.23,144.49
4005,2710,Steam Plains,NSW,-35.23,144.49
4006,2710,Stud Park,NSW,-35.23,144.49
4007,2710,Wakool,NSW,-35.23,144.49
4008,2710,Wandook,NSW,-35.23,144.49
4009,2710,Wanganella,NSW,-35.23,144.49
4010,2710,Warragoon,NSW,-35.23,144.49
4011,2710,Willurah,NSW,-35.23,144.49
4012,2711,Booligal,NSW,-33.68,144.75
4013,2711,Carrathool,NSW,-33.68,144.75
4014,2711,Clare,NSW,-33.68,144.75
4015,2711,Corrong,NSW,-33.68,144.75
4016,2711,Gunbar,NSW,-33.68,144.75
4017,2711,Hay,NSW,-33.68,144.75
4018,2711,Hay South,NSW,-33.68,144.75
4019,2711,Keri Keri,NSW,-33.68,144.75
4020,2711,Maude,NSW,-33.68,144.75
4021,2711,One Tree,NSW,-33.68,144.75
4022,2711,Oxley,NSW,-33.68,144.75
4023,2711,Waugorah,NSW,-33.68,144.75
4024,2711,Yanga,NSW,-33.68,144.75
4025,2712,Berrigan,NSW,-35.66,145.81
4026,2712,Boomanoomana,NSW,-35.66,145.81
4027,2713,Blighty,NSW,-35.59,145.29
4028,2713,Finley,NSW,-35.59,145.29
4029,2713,Logie Brae,NSW,-35.59,145.29
4030,2713,Myrtle Park,NSW,-35.59,145.29
4031,2714,Aratula,NSW,-35.51,145.05
4032,2714,Pine Lodge,NSW,-35.51,145.05
4033,2714,Tocumwal,NSW,-35.51,145.05
4034,2714,Tuppal,NSW,-35.51,145.05
4035,2715,Arumpo,NSW,-33.87,142.89
4036,2715,Balranald,NSW,-33.87,142.89
4037,2715,Hatfield,NSW,-33.87,142.89
4038,2715,Mungo,NSW,-33.87,142.89
4039,2716,Four Corners,NSW,-35.35,145.53
4040,2716,Gala Vale,NSW,-35.35,145.53
4041,2716,Jerilderie,NSW,-35.35,145.53
4042,2716,Mabins Well,NSW,-35.35,145.53
4043,2716,Mairjimmy,NSW,-35.35,145.53
4044,2717,Dareton,NSW,-34.09,142.04
4045,2720,Argalong,NSW,-35.32,148.45
4046,2720,Blowering,NSW,-35.32,148.45
4047,2720,Bogong Peaks Wilderness,NSW,-35.32,148.45
4048,2720,Bombowlee,NSW,-35.32,148.45
4049,2720,Bombowlee Creek,NSW,-35.32,148.45
4050,2720,Buddong,NSW,-35.32,148.45
4051,2720,Couragago,NSW,-35.32,148.45
4052,2720,Gadara,NSW,-35.32,148.45
4053,2720,Gilmore,NSW,-35.32,148.45
4054,2720,Gocup,NSW,-35.32,148.45
4055,2720,Goobarragandra,NSW,-35.32,148.45
4056,2720,Jones Bridge,NSW,-35.32,148.45
4057,2720,Killimicat,NSW,-35.32,148.45
4058,2720,Lacmalac,NSW,-35.32,148.45
4059,2720,Little River,NSW,-35.32,148.45
4060,2720,Minjary,NSW,-35.32,148.45
4061,2720,Mundongo,NSW,-35.32,148.45
4062,2720,Pinbeyan,NSW,-35.32,148.45
4063,2720,Red Hill,NSW,-35.32,148.45
4064,2720,Talbingo,NSW,-35.32,148.45
4065,2720,Tumorrama,NSW,-35.32,148.45
4066,2720,Tumut,NSW,-35.32,148.45
4067,2720,Tumut Plains,NSW,-35.32,148.45
4068,2720,Wereboldera,NSW,-35.32,148.45
4069,2720,Wermatong,NSW,-35.32,148.45
4070,2720,Windowie,NSW,-35.32,148.45
4071,2720,Wyangle,NSW,-35.32,148.45
4072,2720,Yarrangobilly,NSW,-35.32,148.45
4073,2721,Bland,NSW,-33.99,147.68
4074,2721,Quandialla,NSW,-33.99,147.68
4075,2722,Brungle,NSW,-34.82,148.08
4076,2722,Brungle Creek,NSW,-34.82,148.08
4077,2722,Burra Creek,NSW,-34.82,148.08
4078,2722,Darbalara,NSW,-34.82,148.08
4079,2722,Gundagai,NSW,-34.82,148.08
4080,2722,Jones Creek,NSW,-34.82,148.08
4081,2722,Muttama,NSW,-34.82,148.08
4082,2722,Nangus,NSW,-34.82,148.08
4083,2722,South Gundagai,NSW,-34.82,148.08
4084,2725,Stockinbingal,NSW,-34.51,147.88
4085,2726,Jugiong,NSW,-34.91,148.32
4086,2727,Adjungbilly,NSW,-35.08,148.41
4087,2727,Coolac,NSW,-35.08,148.41
4088,2727,Gobarralong,NSW,-35.08,148.41
4089,2729,Adelong,NSW,-35.31,148.06
4090,2729,Bangadang,NSW,-35.31,148.06
4091,2729,Black Creek,NSW,-35.31,148.06
4092,2729,Califat,NSW,-35.31,148.06
4093,2729,Cooleys Creek,NSW,-35.31,148.06
4094,2729,Darlow,NSW,-35.31,148.06
4095,2729,Ellerslie,NSW,-35.31,148.06
4096,2729,Grahamstown,NSW,-35.31,148.06
4097,2729,Mount Adrah,NSW,-35.31,148.06
4098,2729,Mount Horeb,NSW,-35.31,148.06
4099,2729,Mundarlo,NSW,-35.31,148.06
4100,2729,Sandy Gully,NSW,-35.31,148.06
4101,2729,Sharps Creek,NSW,-35.31,148.06
4102,2729,Tumblong,NSW,-35.31,148.06
4103,2729,Westwood,NSW,-35.31,148.06
4104,2729,Wondalga,NSW,-35.31,148.06
4105,2729,Yaven Creek,NSW,-35.31,148.06
4106,2730,Batlow,NSW,-31.49,152.66
4107,2730,Green Hills,NSW,-31.49,152.66
4108,2730,Kunama,NSW,-31.49,152.66
4109,2730,Lower Bago,NSW,-31.49,152.66
4110,2731,Bunnaloo,NSW,-35.79,144.63
4111,2731,Moama,NSW,-35.79,144.63
4112,2731,Tantonan,NSW,-35.79,144.63
4113,2731,Thyra,NSW,-35.79,144.63
4114,2731,Womboota,NSW,-35.79,144.63
4115,2732,Barham,NSW,-35.63,144.13
4116,2732,Burraboi,NSW,-35.63,144.13
4117,2732,Cobramunga,NSW,-35.63,144.13
4118,2732,Gonn,NSW,-35.63,144.13
4119,2732,Noorong,NSW,-35.63,144.13
4120,2732,Thule,NSW,-35.63,144.13
4121,2732,Tullakool,NSW,-35.63,144.13
4122,2733,Dhuragoon,NSW,-35.19,144.16
4123,2733,Moulamein,NSW,-35.19,144.16
4124,2733,Niemur,NSW,-35.19,144.16
4125,2734,Cunninyeuk,NSW,-35.25,143.9
4126,2734,Dilpurra,NSW,-35.25,143.9
4127,2734,Kyalite,NSW,-35.25,143.9
4128,2734,Mellool,NSW,-35.25,143.9
4129,2734,Moolpa,NSW,-35.25,143.9
4130,2734,Stony Crossing,NSW,-35.25,143.9
4131,2734,Tooranie,NSW,-35.25,143.9
4132,2734,Wetuppa,NSW,-35.25,143.9
4133,2735,Koraleigh,NSW,-35.66,144.14
4134,2735,Speewa,NSW,-35.66,144.14
4135,2736,Goodnight,NSW,-34.96,143.34
4136,2736,Tooleybuc,NSW,-34.96,143.34
4137,2737,Euston,NSW,-34.51,142.85
4138,2738,Gol Gol,NSW,-34.18,142.22
4139,2738,Monak,NSW,-34.18,142.22
4140,2739,Buronga,NSW,-34.17,142.18
4141,2745,Glenmore Park,NSW,-33.79,150.67
4142,2745,Greendale,NSW,-33.79,150.67
4143,2745,Luddenham,NSW,-33.79,150.67
4144,2745,Mulgoa,NSW,-33.79,150.67
4145,2745,Regentville,NSW,-33.79,150.67
4146,2745,Wallacia,NSW,-33.79,150.67
4147,2747,Cambridge Gardens,NSW,-33.74,150.72
4148,2747,Cambridge Park,NSW,-33.74,150.72
4149,2747,Claremont Meadows,NSW,-33.74,150.72
4150,2747,Kingswood,NSW,-33.74,150.72
4151,2747,Llandilo,NSW,-33.74,150.72
4152,2747,Shanes Park,NSW,-33.74,150.72
4153,2747,Werrington,NSW,-33.74,150.72
4154,2747,Werrington County,NSW,-33.74,150.72
4155,2747,Werrington Downs,NSW,-33.74,150.72
4156,2748,Orchard Hills,NSW,-33.78,150.72
4157,2749,Castlereagh,NSW,-33.67,150.68
4158,2749,Cranebrook,NSW,-33.67,150.68
4159,2750,Emu Heights,NSW,-33.74,150.65
4160,2750,Emu Plains,NSW,-33.74,150.65
4161,2750,Jamisontown,NSW,-33.74,150.65
4162,2750,Leonay,NSW,-33.74,150.65
4163,2750,Penrith,NSW,-33.74,150.65
4164,2750,Penrith Plaza,NSW,-33.74,150.65
4165,2750,Penrith South,NSW,-33.74,150.65
4166,2750,South Penrith,NSW,-33.74,150.65
4167,2751,Penrith,NSW,-33.73,151.28
4168,2752,Silverdale,NSW,-33.94,150.58
4169,2752,Warragamba,NSW,-33.94,150.58
4170,2753,Agnes Banks,NSW,-33.62,150.71
4171,2753,Bowen Mountain,NSW,-33.62,150.71
4172,2753,Grose Vale,NSW,-33.62,150.71
4173,2753,Grose Wold,NSW,-33.62,150.71
4174,2753,Hobartville,NSW,-33.62,150.71
4175,2753,Londonderry,NSW,-33.62,150.71
4176,2753,Richmond,NSW,-33.62,150.71
4177,2753,Richmond Lowlands,NSW,-33.62,150.71
4178,2753,Yarramundi,NSW,-33.62,150.71
4179,2754,North Richmond,NSW,-33.58,150.72
4180,2754,Tennyson,NSW,-33.58,150.72
4181,2754,The Slopes,NSW,-33.58,150.72
4182,2755,Richmond Raaf,NSW,-33.6,150.8
4183,2756,Bligh Park,NSW,-33.64,150.79
4184,2756,Cattai,NSW,-33.64,150.79
4185,2756,Central Colo,NSW,-33.64,150.79
4186,2756,Clarendon,NSW,-33.64,150.79
4187,2756,Colo,NSW,-33.64,150.79
4188,2756,Colo Heights,NSW,-33.64,150.79
4189,2756,Cornwallis,NSW,-33.64,150.79
4190,2756,Cumberland Reach,NSW,-33.64,150.79
4191,2756,Ebenezer,NSW,-33.64,150.79
4192,2756,Freemans Reach,NSW,-33.64,150.79
4193,2756,Glossodia,NSW,-33.64,150.79
4194,2756,Lower Portland,NSW,-33.64,150.79
4195,2756,Maroota,NSW,-33.64,150.79
4196,2756,Mcgraths Hill,NSW,-33.64,150.79
4197,2756,Mellong,NSW,-33.64,150.79
4198,2756,Mulgrave,NSW,-33.64,150.79
4199,2756,Pitt Town,NSW,-33.64,150.79
4200,2756,Pitt Town Bottoms,NSW,-33.64,150.79
4201,2756,Sackville,NSW,-33.64,150.79
4202,2756,Sackville North,NSW,-33.64,150.79
4203,2756,Scheyville,NSW,-33.64,150.79
4204,2756,South Maroota,NSW,-33.64,150.79
4205,2756,South Windsor,NSW,-33.64,150.79
4206,2756,Upper Colo,NSW,-33.64,150.79
4207,2756,Wilberforce,NSW,-33.64,150.79
4208,2756,Windsor,NSW,-33.64,150.79
4209,2756,Windsor Downs,NSW,-33.64,150.79
4210,2756,Womerah,NSW,-33.64,150.79
4211,2757,Kurmond,NSW,-33.55,150.7
4212,2758,Berambing,NSW,-33.54,150.44
4213,2758,Bilpin,NSW,-33.54,150.44
4214,2758,Blaxlands Ridge,NSW,-33.54,150.44
4215,2758,East Kurrajong,NSW,-33.54,150.44
4216,2758,Kurrajong,NSW,-33.54,150.44
4217,2758,Kurrajong Heights,NSW,-33.54,150.44
4218,2758,Kurrajong Hills,NSW,-33.54,150.44
4219,2758,Mount Tomah,NSW,-33.54,150.44
4220,2758,Mountain Lagoon,NSW,-33.54,150.44
4221,2758,The Devils Wilderness,NSW,-33.54,150.44
4222,2758,Wheeny Creek,NSW,-33.54,150.44
4223,2759,Erskine Park,NSW,-33.81,150.79
4224,2759,St Clair,NSW,-33.81,150.79
4225,2760,Colyton,NSW,-33.78,150.79
4226,2760,North St Marys,NSW,-33.78,150.79
4227,2760,Oxley Park,NSW,-33.78,150.79
4228,2760,Ropes Crossing,NSW,-33.78,150.79
4229,2760,St Marys,NSW,-33.78,150.79
4230,2760,St Marys East,NSW,-33.78,150.79
4231,2760,St Marys South,NSW,-33.78,150.79
4232,2761,Colebee,NSW,-33.73,150.87
4233,2761,Dean Park,NSW,-33.73,150.87
4234,2761,Glendenning,NSW,-33.73,150.87
4235,2761,Hassall Grove,NSW,-33.73,150.87
4236,2761,Oakhurst,NSW,-33.73,150.87
4237,2761,Plumpton,NSW,-33.73,150.87
4238,2762,Schofields,NSW,-33.7,150.89
4239,2763,Acacia Gardens,NSW,-33.73,150.91
4240,2763,Quakers Hill,NSW,-33.73,150.91
4241,2765,Berkshire Park,NSW,-33.67,150.8
4242,2765,Box Hill,NSW,-33.67,150.8
4243,2765,Maraylya,NSW,-33.67,150.8
4244,2765,Marsden Park,NSW,-33.67,150.8
4245,2765,Nelson,NSW,-33.67,150.8
4246,2765,Oakville,NSW,-33.67,150.8
4247,2765,Riverstone,NSW,-33.67,150.8
4248,2765,Vineyard,NSW,-33.67,150.8
4249,2766,Eastern Creek,NSW,-33.8,150.85
4250,2766,Rooty Hill,NSW,-33.8,150.85
4251,2767,Doonside,NSW,-33.77,150.87
4252,2767,Woodcroft,NSW,-33.77,150.87
4253,2768,Glenwood,NSW,-33.74,150.92
4254,2768,Parklea,NSW,-33.74,150.92
4255,2768,Stanhope Gardens,NSW,-33.74,150.92
4256,2769,The Ponds,NSW,-34.05,150.75
4257,2770,Bidwill,NSW,-33.73,150.82
4258,2770,Blackett,NSW,-33.73,150.82
4259,2770,Dharruk,NSW,-33.73,150.82
4260,2770,Emerton,NSW,-33.73,150.82
4261,2770,Hebersham,NSW,-33.73,150.82
4262,2770,Lethbridge Park,NSW,-33.73,150.82
4263,2770,Minchinbury,NSW,-33.73,150.82
4264,2770,Mount Druitt,NSW,-33.73,150.82
4265,2770,Mount Druitt Village,NSW,-33.73,150.82
4266,2770,Shalvey,NSW,-33.73,150.82
4267,2770,Tregear,NSW,-33.73,150.82
4268,2770,Whalan,NSW,-33.73,150.82
4269,2770,Willmot,NSW,-33.73,150.82
4270,2773,Glenbrook,NSW,-33.77,150.62
4271,2773,Lapstone,NSW,-33.77,150.62
4272,2774,Blaxland,NSW,-33.74,150.61
4273,2774,Blaxland East,NSW,-33.74,150.61
4274,2774,Mount Riverview,NSW,-33.74,150.61
4275,2774,Warrimoo,NSW,-33.74,150.61
4276,2775,Central Macdonald,NSW,-33.33,150.98
4277,2775,Fernances,NSW,-33.33,150.98
4278,2775,Gunderman,NSW,-33.33,150.98
4279,2775,Higher Macdonald,NSW,-33.33,150.98
4280,2775,Laughtondale,NSW,-33.33,150.98
4281,2775,Leets Vale,NSW,-33.33,150.98
4282,2775,Lower Macdonald,NSW,-33.33,150.98
4283,2775,Marlow,NSW,-33.33,150.98
4284,2775,Mogo Creek,NSW,-33.33,150.98
4285,2775,Perrys Crossing,NSW,-33.33,150.98
4286,2775,Singletons Mill,NSW,-33.33,150.98
4287,2775,Spencer,NSW,-33.33,150.98
4288,2775,St Albans,NSW,-33.33,150.98
4289,2775,Upper Macdonald,NSW,-33.33,150.98
4290,2775,Webbs Creek,NSW,-33.33,150.98
4291,2775,Wisemans Ferry,NSW,-33.33,150.98
4292,2775,Wrights Creek,NSW,-33.33,150.98
4293,2776,Faulconbridge,NSW,-33.7,150.53
4294,2777,Hawkesbury Heights,NSW,-33.67,150.65
4295,2777,Springwood,NSW,-33.67,150.65
4296,2777,Sun Valley,NSW,-33.67,150.65
4297,2777,Valley Heights,NSW,-33.67,150.65
4298,2777,Winmalee,NSW,-33.67,150.65
4299,2777,Yellow Rock,NSW,-33.67,150.65
4300,2778,Linden,NSW,-33.79,150.04
4301,2778,Woodford,NSW,-33.79,150.04
4302,2779,Hazelbrook,NSW,-33.72,150.45
4303,2780,Katoomba,NSW,-33.71,150.31
4304,2780,Katoomba DC,NSW,-33.71,150.31
4305,2780,Leura,NSW,-33.71,150.31
4306,2780,Medlow Bath,NSW,-33.71,150.31
4307,2782,Wentworth Falls,NSW,-33.71,150.38
4308,2783,Lawson,NSW,-33.72,150.43
4309,2784,Bullaburra,NSW,-33.72,150.41
4310,2785,Blackheath,NSW,-33.64,150.28
4311,2785,Megalong,NSW,-33.64,150.28
4312,2786,Bell,NSW,-33.51,150.28
4313,2786,Dargan,NSW,-33.51,150.28
4314,2786,Mount Irvine,NSW,-33.51,150.28
4315,2786,Mount Victoria,NSW,-33.51,150.28
4316,2786,Mount Wilson,NSW,-33.51,150.28
4317,2787,Black Springs,NSW,-33.84,149.71
4318,2787,Chatham Valley,NSW,-33.84,149.71
4319,2787,Duckmaloi,NSW,-33.84,149.71
4320,2787,Edith,NSW,-33.84,149.71
4321,2787,Gingkin,NSW,-33.84,149.71
4322,2787,Gurnang,NSW,-33.84,149.71
4323,2787,Hazelgrove,NSW,-33.84,149.71
4324,2787,Jaunter,NSW,-33.84,149.71
4325,2787,Kanangra,NSW,-33.84,149.71
4326,2787,Mayfield,NSW,-33.84,149.71
4327,2787,Mount Olive,NSW,-33.84,149.71
4328,2787,Mount Werong,NSW,-33.84,149.71
4329,2787,Mozart,NSW,-33.84,149.71
4330,2787,Norway,NSW,-33.84,149.71
4331,2787,Oberon,NSW,-33.84,149.71
4332,2787,Porters Retreat,NSW,-33.84,149.71
4333,2787,Shooters Hill,NSW,-33.84,149.71
4334,2787,Tarana,NSW,-33.84,149.71
4335,2787,The Meadows,NSW,-33.84,149.71
4336,2790,Ben Bullen,NSW,-33.22,150.02
4337,2790,Blackmans Flat,NSW,-33.22,150.02
4338,2790,Bowenfels,NSW,-33.22,150.02
4339,2790,Clarence,NSW,-33.22,150.02
4340,2790,Cobar Park,NSW,-33.22,150.02
4341,2790,Corney Town,NSW,-33.22,150.02
4342,2790,Cullen Bullen,NSW,-33.22,150.02
4343,2790,Doctors Gap,NSW,-33.22,150.02
4344,2790,Ganbenang,NSW,-33.22,150.02
4345,2790,Hampton,NSW,-33.22,150.02
4346,2790,Hartley,NSW,-33.22,150.02
4347,2790,Hartley Vale,NSW,-33.22,150.02
4348,2790,Hassans Walls,NSW,-33.22,150.02
4349,2790,Hermitage Flat,NSW,-33.22,150.02
4350,2790,Jenolan,NSW,-33.22,150.02
4351,2790,Kanimbla,NSW,-33.22,150.02
4352,2790,Lidsdale,NSW,-33.22,150.02
4353,2790,Lithgow,NSW,-33.22,150.02
4354,2790,Lithgow DC,NSW,-33.22,150.02
4355,2790,Little Hartley,NSW,-33.22,150.02
4356,2790,Littleton,NSW,-33.22,150.02
4357,2790,Lowther,NSW,-33.22,150.02
4358,2790,Marrangaroo,NSW,-33.22,150.02
4359,2790,Mckellars Park,NSW,-33.22,150.02
4360,2790,Morts Estate,NSW,-33.22,150.02
4361,2790,Mount Lambie,NSW,-33.22,150.02
4362,2790,Newnes,NSW,-33.22,150.02
4363,2790,Newnes Plateau,NSW,-33.22,150.02
4364,2790,Oaky Park,NSW,-33.22,150.02
4365,2790,Pottery Estate,NSW,-33.22,150.02
4366,2790,Rydal,NSW,-33.22,150.02
